,smiles,sequence,interactions
1629,20,716,1
1630,168,755,0
1631,871,268,0
1632,365,30,1
1633,1,1,1
1634,31,1343,1
1635,171,334,0
1636,20,697,1
1637,1169,617,1
1638,14,758,0
1639,869,655,0
1640,445,1345,0
1641,1170,474,1
1642,853,428,1
1643,31,1125,1
1644,614,63,0
1645,198,1347,0
1646,555,1141,0
1647,20,642,1
1648,82,1144,0
1649,179,879,0
1650,20,1349,1
1651,385,1296,0
1652,20,288,1
1653,1171,1352,0
1654,20,111,1
1655,1172,1353,0
1656,20,1004,1
1657,1175,1,1
1658,20,1356,1
1659,145,1357,0
1660,706,1358,0
1661,190,365,0
1662,382,625,0
1663,658,592,1
1664,20,1181,1
1665,939,1359,0
1666,121,817,1
1667,255,1242,0
1668,370,1,1
1669,27,26,1
1670,399,53,1
1671,14,430,0
1672,121,229,1
1673,20,83,1
1674,1180,1058,0
1675,1181,1362,0
1676,379,1210,0
1677,351,374,1
1678,1083,1,1
1679,138,849,0
1680,23,1363,0
1681,31,1364,1
1682,797,373,0
1683,1182,649,0
1684,382,561,0
1685,1183,8,1
1686,121,1365,1
1687,877,835,0
1688,15,76,1
1689,259,474,1
1690,53,1367,0
1691,20,1359,1
1692,272,372,0
1693,334,1368,0
1694,27,669,1
1695,31,1369,1
1696,300,1090,0
1697,1188,474,1
1698,134,1370,0
1699,20,1298,1
1700,154,278,0
1701,10,10,1
1702,235,8,1
1703,202,1372,0
1704,105,402,0
1705,314,1,1
1706,31,480,1
1707,20,1373,1
1708,364,8,1
1709,300,97,0
1710,300,1209,0
1711,31,229,1
1712,62,1,1
1713,68,1210,0
1714,107,643,0
1715,632,1,1
1716,789,663,1
1717,329,1,1
1718,105,569,1
1719,607,12,0
1720,46,1377,0
1721,20,1298,1
1722,9,742,0
1723,1012,818,0
1724,15,26,1
1725,262,843,0
1726,88,1378,1
1727,407,425,1
1728,23,1379,0
1729,123,2,1
1730,105,617,1
1731,334,786,0
1732,124,430,0
1733,20,1101,1
1734,20,1383,1
1735,379,1142,0
1736,185,1385,0
1737,599,660,0
1738,1200,592,1
1739,1201,71,1
1740,31,1389,1
1741,231,1,1
1742,183,1390,0
1743,237,514,0
1744,31,110,1
1745,1203,413,1
1746,1001,347,0
1747,1204,256,0
1748,183,88,1
1749,163,1393,0
1750,138,362,0
1751,65,67,0
1752,1064,474,1
1753,207,228,0
1754,1208,1395,1
1755,33,1,1
1756,108,87,0
1757,20,1396,1
1758,1209,1397,0
1759,1210,151,1
1760,644,3,1
1761,1,1,1
1762,728,1199,0
1763,1211,1,1
1764,86,1171,0
1765,1212,71,1
1766,182,1063,0
1767,405,121,0
1768,237,215,0
1769,1214,810,1
1770,223,764,1
1771,86,1045,0
1772,94,1401,1
1773,190,730,0
1774,5,855,0
1775,392,321,0
1776,1216,710,0
1777,155,1347,0
1778,214,885,0
1779,53,1217,0
1780,365,30,1
1781,1218,1402,0
1782,300,898,0
1783,100,1,1
1784,1055,170,1
1785,1220,1215,1
1786,1221,1270,0
1787,1001,868,0
1788,700,30,1
1789,20,1258,1
1790,871,1231,0
1791,208,72,1
1792,465,804,1
1793,185,1053,0
1794,134,682,0
1795,1223,1331,0
1796,600,745,0
1797,56,1405,0
1798,1224,1212,0
1799,145,265,0
1800,895,311,0
1801,1226,186,0
1802,334,403,0
1803,1227,1,1
1804,31,1372,1
1805,1228,71,1
1806,86,955,0
1807,1231,840,0
1808,388,1407,0
1809,603,195,1
1810,310,1408,0
1811,117,425,0
1812,420,1053,0
1813,134,1409,0
1814,194,685,0
1815,448,1404,0
1816,150,1410,0
1817,247,680,1
1818,20,1174,1
1819,334,97,0
1820,91,191,1
1821,121,939,1
1822,1232,495,0
1823,86,1389,0
1824,315,353,0
1825,1234,182,0
1826,1054,200,0
1827,1236,1235,0
1828,196,1413,0
1829,1238,1,1
1830,192,1414,0
1831,20,1417,1
1832,808,2,0
1833,313,1,1
1834,23,872,0
1835,31,331,1
1836,5,1139,0
1837,217,287,0
1838,1243,139,1
1839,1051,1420,0
1840,431,152,0
1841,221,540,0
1842,1013,2,1
1843,31,164,1
1844,270,838,1
1845,1245,1385,0
1846,78,1,1
1847,120,1,1
1848,1247,48,1
1849,1248,67,0
1850,20,1422,1
1851,498,1423,0
1852,74,1336,0
1853,385,1424,0
1854,138,1427,0
1855,1249,261,1
1856,712,1,1
1857,1022,1429,0
1858,385,54,0
1859,320,442,0
1860,1000,1,1
1861,1252,1,1
1862,428,1342,0
1863,1013,1,1
1864,491,43,1
1865,391,1432,0
1866,336,1,1
1867,1254,736,0
1868,1098,242,0
1869,86,29,0
1870,372,197,0
1871,15,346,1
1872,388,214,0
1873,1256,1205,0
1874,31,1076,1
1875,214,242,0
1876,155,1435,0
1877,67,92,1
1878,1257,71,1
1879,70,825,0
1880,23,626,0
1881,1261,685,1
1882,260,140,0
1883,329,2,1
1884,153,1,1
1885,1262,365,0
1886,1263,1023,0
1887,67,185,1
1888,31,1436,1
1889,438,1,1
1890,603,195,1
1891,138,159,0
1892,25,1260,1
1893,23,858,0
1894,91,71,1
1895,177,180,1
1896,1266,1438,0
1897,1267,117,1
1898,338,452,0
1899,20,1441,1
1900,47,1062,0
1901,254,1443,1
1902,1268,79,1
1903,1013,1,1
1904,569,362,0
1905,254,1447,1
1906,73,1157,0
1907,993,5,0
1908,20,1448,1
1909,208,1261,1
1910,20,343,1
1911,1065,460,0
1912,518,1,1
1913,1273,1356,1
1914,693,686,0
1915,706,1449,0
1916,1275,546,1
1917,357,349,0
1918,1277,558,0
1919,1172,155,0
1920,1278,1453,0
1921,217,44,0
1922,57,1455,0
1923,1280,371,1
1924,391,923,0
1925,176,20,0
1926,315,532,0
1927,863,890,0
1928,20,1456,1
1929,269,1,1
1930,155,1458,0
1931,20,764,1
1932,254,839,1
1933,350,909,0
1934,9,554,0
1935,600,938,0
1936,1283,1062,0
1937,300,503,0
1938,1284,139,1
1939,5,1462,0
1940,599,295,0
1941,327,1,1
1942,431,1464,0
1943,1287,8,1
1944,1289,71,1
1945,746,1280,0
1946,272,1126,0
1947,1099,503,1
1948,405,458,0
1949,228,236,1
1950,431,931,0
1951,121,71,1
1952,379,1468,0
1953,1292,331,0
1954,1293,8,1
1955,68,1470,0
1956,420,65,0
1957,1296,224,0
1958,290,429,0
1959,1297,48,1
1960,20,1113,1
1961,23,710,0
1962,73,454,0
1963,66,621,0
1964,20,103,1
1965,31,53,1
1966,31,779,1
1967,179,358,0
1968,42,274,0
1969,20,977,1
1970,595,1,1
1971,53,900,0
1972,20,281,1
1973,735,604,0
1974,1300,3,1
1975,42,1478,0
1976,566,885,1
1977,179,880,0
1978,66,592,0
1979,20,506,1
1980,31,1480,1
1981,315,1439,0
1982,270,343,1
1983,20,215,1
1984,179,1010,0
1985,1232,1229,0
1986,1301,1481,0
1987,15,26,1
1988,86,799,0
1989,785,32,0
1990,693,1482,0
1991,1302,1483,0
1992,1303,1,1
1993,382,1484,0
1994,1305,1240,0
1995,1306,74,1
1996,1307,503,0
1997,943,745,0
1998,477,1023,1
1999,70,1336,0
2000,196,1486,0
2001,120,1,1
2002,1252,1,1
2003,341,2,1
2004,314,1,1
2005,31,1487,1
2006,676,1,1
2007,270,131,1
2008,834,1,1
2009,20,1489,1
2010,31,760,1
2011,1309,1,1
2012,743,1490,1
2013,1313,136,0
2014,23,373,0
2015,198,323,0
2016,1317,225,0
2017,448,1494,0
2018,132,803,0
2019,153,1,1
2020,332,615,1
2021,67,151,1
2022,783,382,0
2023,31,1306,1
2024,1322,1496,0
2025,428,477,0
2026,20,1497,1
2027,511,70,0
2028,134,1499,0
2029,31,625,1
2030,42,108,0
2031,1160,461,0
2032,561,655,0
2033,44,109,0
2034,884,215,1
2035,247,319,1
2036,618,1203,0
2037,138,1211,0
2038,337,26,1
2039,925,30,1
2040,13,1210,0
2041,47,879,0
2042,23,1501,0
2043,20,601,1
2044,599,279,0
2045,502,805,1
2046,600,860,0
2047,33,1,1
2048,586,50,0
2049,193,1344,1
2050,124,734,0
2051,1327,1,1
2052,804,295,0
2053,46,1504,0
2054,385,197,0
2055,1328,312,0
2056,31,1505,1
2057,23,756,0
2058,252,1507,0
2059,177,1508,1
2060,753,1504,0
2061,728,343,0
2062,133,1490,0
2063,420,279,0
2064,71,413,0
2065,20,53,1
2066,143,1246,1
2067,1092,191,1
2068,27,26,1
2069,163,423,0
2070,405,1511,0
2071,9,980,0
2072,177,180,1
2073,382,846,0
2074,1334,3,1
2075,194,175,0
2076,370,1,1
2077,363,1,1
2078,789,1301,1
2079,1337,8,1
2080,445,540,0
2081,1338,1396,1
2082,138,859,0
2083,1339,286,0
2084,31,1318,1
2085,1340,48,1
2086,252,1514,0
2087,1058,356,0
2088,415,265,0
2089,20,191,1
2090,231,1,1
2091,788,1258,0
2092,133,758,0
2093,1341,375,0
2094,138,410,0
2095,690,152,1
2096,595,2,1
2097,117,1518,0
2098,138,1519,0
2099,20,241,1
2100,205,72,1
2101,650,236,1
2102,53,756,0
2103,1058,1372,0
2104,813,843,0
2105,270,131,1
2106,985,319,1
2107,138,1525,0
2108,31,960,1
2109,31,1242,1
2110,1350,236,1
2111,485,1032,0
2112,120,2,1
2113,82,1527,0
2114,290,1528,0
2115,117,1530,0
2116,31,1531,1
2117,66,1532,0
2118,176,173,0
2119,62,1,1
2120,407,425,1
2121,1353,2,1
2122,357,834,0
2123,359,8,1
2124,23,682,0
2125,171,80,0
2126,780,631,0
2127,1199,182,1
2128,20,519,1
2129,1356,79,1
2130,20,1536,1
2131,314,1,1
2132,31,863,1
2133,134,1537,0
2134,1359,30,1
2135,294,1539,0
2136,138,1541,0
2137,1360,374,1
2138,1223,534,0
2139,821,491,0
2140,1252,1,1
2141,294,1544,0
2142,247,159,1
2143,428,100,0
2144,138,250,0
2145,176,1545,0
2146,20,469,1
2147,20,1373,1
2148,1364,74,1
2149,1365,592,1
2150,1366,1,1
2151,20,1039,1
2152,53,1547,0
2153,388,310,0
2154,1367,853,0
2155,399,656,1
2156,31,954,1
2157,895,1247,0
2158,1368,170,1
2159,121,105,1
2160,447,86,0
2161,31,1549,1
2162,20,1432,1
2163,22,188,0
2164,1371,1048,0
2165,179,659,0
2166,724,365,0
2167,66,590,0
2168,1373,139,1
2169,1142,79,1
2170,401,1353,0
2171,247,807,1
2172,1146,139,1
2173,31,92,1
2174,845,1050,0
2175,153,1,1
2176,1375,803,1
2177,81,751,0
2178,1013,1,1
2179,1377,339,0
2180,312,950,0
2181,292,472,1
2182,17,117,1
2183,1000,1,1
2184,1380,781,1
2185,190,1508,0
2186,23,1469,0
2187,32,1558,0
2188,705,2,1
2189,53,154,0
2190,1353,2,1
2191,1034,139,1
2192,163,1311,0
2193,182,969,0
2194,556,1559,0
2195,1383,71,1
2196,81,525,0
2197,269,1,1
2198,1385,177,0
2199,183,551,0
2200,1386,466,0
2201,1387,493,1
2202,603,1274,1
2203,86,659,0
2204,177,1391,1
2205,94,1359,1
2206,1050,129,1
2207,1197,591,0
2208,1054,1564,0
2209,315,1208,0
2210,1390,8,1
2211,1391,3,1
2212,71,224,0
2213,1392,35,0
2214,555,534,0
2215,971,139,0
2216,143,413,1
2217,1394,1,1
2218,1066,139,1
2219,68,325,0
2220,5,1311,0
2221,134,1565,0
2222,513,1139,0
2223,185,1423,0
2224,23,56,0
2225,42,559,0
2226,1267,503,0
2227,1401,1128,0
2228,148,1567,0
2229,916,279,0
2230,706,1568,0
2231,1013,2,1
2232,724,1397,0
2233,20,598,1
2234,401,1163,0
2235,428,1570,0
2236,1156,191,1
2237,62,1,1
2238,23,108,0
2239,20,996,1
2240,786,250,0
2241,31,1572,1
2242,254,1573,1
2243,247,154,1
2244,1406,578,1
2245,1407,1,1
2246,302,739,0
2247,712,1,1
2248,254,487,1
2249,177,26,1
2250,1197,675,0
2251,1397,79,1
2252,1410,178,1
2253,1188,474,1
2254,31,1577,1
2255,313,1,1
2256,202,421,0
2257,788,281,0
2258,177,1508,1
2259,706,1578,0
2260,1412,1,1
2261,20,265,1
2262,155,748,0
2263,23,1157,0
2264,31,446,1
2265,70,1580,0
2266,939,177,0
2267,1413,35,0
2268,895,1175,0
2269,105,1581,1
2270,982,191,1
2271,12,321,0
2272,62,1,1
2273,590,474,1
2274,632,1,1
2275,31,1584,1
2276,13,1139,0
2277,1416,805,1
2278,379,1068,0
2279,1417,236,1
2280,81,1585,0
2281,106,105,1
2282,1418,301,0
2283,569,569,0
2284,453,389,0
2285,1000,1,1
2286,649,779,0
2287,1001,339,0
2288,53,857,0
2289,133,612,0
2290,1098,720,0
2291,863,579,0
2292,134,1589,0
2293,1121,791,1
2294,124,1590,0
2295,730,1,1
2296,377,778,0
2297,1393,1020,1
2298,189,191,1
2299,1423,466,0
2300,1027,1325,0
2301,312,1162,0
2302,159,68,0
2303,391,1539,0
2304,108,941,0
2305,551,30,1
2306,214,109,0
2307,869,997,0
2308,518,1,1
2309,1425,117,1
2310,56,738,0
2311,1426,1599,0
2312,31,1600,1
2313,74,879,0
2314,1252,1,1
2315,566,546,1
2316,334,1601,0
2317,379,1311,0
2318,270,954,1
2319,311,1147,0
2320,604,686,0
2321,254,1382,1
2322,648,242,0
2323,53,699,0
2324,49,1,1
2325,86,1353,0
2326,154,279,0
2327,105,356,1
2328,607,44,0
2329,20,104,1
2330,270,191,1
2331,1413,331,0
2332,269,1,1
2333,205,1119,1
2334,555,1607,0
2335,21,340,0
2336,14,530,0
2337,433,1608,0
2338,67,260,1
2339,676,1,1
2340,292,1080,1
2341,1435,220,1
2342,254,225,1
2343,145,1310,0
2344,172,877,1
2345,302,321,0
2346,1084,1609,0
2347,147,186,0
2348,138,1610,0
2349,1351,462,1
2350,350,514,0
2351,121,376,1
2352,538,1611,0
2353,370,1,1
2354,20,1612,1
2355,1231,890,0
2356,31,181,1
2357,15,257,1
2358,252,676,0
2359,379,1613,0
2360,970,343,1
2361,388,1614,0
2362,105,1020,1
2363,1443,1615,1
2364,1445,147,0
2365,20,353,1
2366,1197,1617,0
2367,1447,139,1
2368,970,343,1
2369,1380,48,1
2370,1448,736,0
2371,20,560,1
2372,830,12,0
2373,15,1619,1
2374,91,712,1
2375,23,659,0
2376,868,322,0
2377,134,1311,0
2378,15,1620,1
2379,221,1621,0
2380,1450,493,1
2381,20,83,1
2382,138,462,0
2383,123,1,1
2384,763,1528,0
2385,1351,462,1
2386,1204,1259,0
2387,31,1232,1
2388,150,1627,0
2389,1375,1261,1
2390,502,117,1
2391,117,934,0
2392,20,470,1
2393,1452,79,1
2394,1453,349,0
2395,247,1558,1
2396,20,1266,1
2397,23,1289,0
2398,42,1039,0
2399,124,923,0
2400,23,562,0
2401,680,1012,0
2402,252,1630,0
2403,105,1293,1
2404,262,349,0
2405,660,373,0
2406,121,1631,1
2407,163,1465,0
2408,36,321,0
2409,125,693,0
2410,20,356,1
2411,20,1125,1
2412,20,1125,1
2413,1050,1632,1
2414,23,1633,0
2415,1022,253,0
2416,755,29,0
2417,827,140,0
2418,24,310,0
2419,1457,428,1
2420,1458,1356,0
2421,318,319,1
2422,25,578,1
2423,1054,603,0
2424,23,235,0
2425,53,217,0
2426,345,230,1
2427,428,215,0
2428,100,1,1
2429,1459,631,1
2430,179,813,0
2431,31,1637,1
2432,177,26,1
2433,252,1389,0
2434,20,1631,1
2435,1461,843,0
2436,179,846,0
2437,31,1639,1
2438,1359,30,1
2439,215,1640,0
2440,1463,757,1
2441,154,984,0
2442,834,1,1
2443,878,757,0
2444,834,1,1
2445,31,1439,1
2446,1464,79,1
2447,747,236,1
2448,1466,48,1
2449,31,1321,1
2450,1468,1,1
2451,94,573,1
2452,1366,1,1
2453,68,322,0
2454,370,1,1
2455,66,903,0
2456,55,2,1
2457,1473,331,0
2458,94,191,1
2459,1064,474,1
2460,143,413,1
2461,1474,799,0
2462,92,824,0
2463,334,354,0
2464,1475,175,0
2465,105,117,1
2466,266,676,0
2467,1476,139,1
2468,31,8,1
2469,734,224,0
2470,31,1113,1
2471,303,1,1
2472,333,0,0
2473,603,676,1
2474,1478,1643,0
2475,790,425,0
2476,1480,617,0
2477,179,1054,0
2478,379,708,0
2479,1481,74,1
2480,382,1357,0
2481,1267,261,1
2482,20,1646,1
2483,42,334,0
2484,20,1293,1
2485,117,1589,0
2486,20,672,1
2487,300,313,0
2488,1485,1452,0
2489,871,18,0
2490,1486,560,0
2491,1291,200,1
2492,168,1050,0
2493,91,1647,1
2494,883,53,1
2495,210,133,0
2496,482,503,0
2497,53,1048,0
2498,91,1648,1
2499,1488,3,1
2500,1252,1,1
2501,1171,343,0
2502,302,431,0
2503,99,523,0
2504,1121,19,1
2505,1490,1650,1
2506,67,1201,1
2507,270,374,1
2508,971,700,0
2509,160,554,0
2510,1342,345,0
2511,193,1344,1
2512,827,942,0
2513,105,209,1
2514,415,1289,0
2515,42,675,0
2516,31,1206,1
2517,1494,250,0
2518,42,1130,0
2519,259,175,0
2520,47,754,0
2521,120,1,1
2522,1496,79,0
2523,1497,1331,0
2524,498,359,0
2525,607,1038,0
2526,795,1466,0
2527,31,182,1
2528,600,710,0
2529,138,1654,0
2530,20,1588,1
2531,67,1023,1
2532,20,266,1
2533,1471,229,0
2534,20,1655,1
2535,350,1171,0
2536,147,1330,0
2537,237,372,0
2538,388,1256,0
2539,300,1657,0
2540,70,1053,0
2541,1501,117,1
2542,245,1,1
2543,853,68,1
2544,145,1539,0
2545,285,896,1
2546,490,365,0
2547,1503,1118,1
2548,20,191,1
2549,148,1661,0
2550,31,1662,1
2551,1504,956,0
2552,169,139,1
2553,20,1516,1
2554,753,1367,0
2555,237,536,0
2556,139,493,0
2557,912,1,1
2558,987,1,1
2559,154,1664,0
2560,1506,8,1
2561,247,655,1
2562,91,255,1
2563,20,1666,1
2564,431,46,0
2565,660,186,0
2566,53,582,0
2567,1150,67,0
2568,176,538,0
2569,1273,894,1
2570,230,161,0
2571,1273,1100,1
2572,850,92,1
2573,138,381,0
2574,144,868,0
2575,459,1113,1
2576,31,1343,1
2577,1508,83,1
2578,1295,79,1
2579,0,175,0
2580,182,1585,0
2581,1091,797,0
2582,9,168,0
2583,724,215,0
2584,86,1669,0
2585,138,44,0
2586,20,1033,1
2587,121,647,1
2588,105,105,1
2589,228,771,1
2590,1393,1020,1
2591,20,1671,1
2592,1509,286,0
2593,263,877,1
2594,23,1382,0
2595,1359,30,1
2596,607,1672,0
2597,208,578,1
2598,1511,950,0
2599,379,42,0
2600,12,0,0
2601,1458,1673,0
2602,830,331,0
2603,1512,480,1
2604,1513,48,1
2605,108,1202,0
2606,20,517,1
2607,1515,1091,0
2608,15,340,1
2609,388,331,1
2610,179,173,0
2611,752,72,1
2612,788,344,0
2613,31,1647,1
2614,1521,191,1
2615,1523,686,0
2616,275,911,0
2617,105,1441,1
2618,20,656,1
2619,825,819,0
2620,607,79,0
2621,211,550,0
2622,1528,1429,0
2623,114,113,1
2624,138,286,0
2625,294,213,0
2626,202,967,0
2627,23,473,0
2628,312,242,0
2629,804,65,0
2630,900,1,1
2631,20,639,1
2632,67,260,1
2633,217,871,0
2634,1529,684,0
2635,254,1215,1
2636,31,1682,1
2637,1531,2,1
2638,1532,134,1
2639,86,1445,0
2640,20,210,1
2641,179,1517,0
2642,1533,1503,0
2643,105,1686,1
2644,1342,96,0
2645,1273,476,1
2646,1025,1,1
2647,1050,129,1
2648,20,849,1
2649,20,5,1
2650,94,191,1
2651,20,764,1
2652,1157,2,1
2653,595,1,1
2654,312,1539,0
2655,388,1020,0
2656,20,977,1
2657,1534,440,1
2658,91,191,1
2659,91,1508,1
2660,1309,1,1
2661,91,1359,1
2662,1535,307,1
2663,825,904,0
2664,790,1690,0
2665,182,922,0
2666,804,279,0
2667,53,1,0
2668,49,1,1
2669,336,1,1
2670,1006,940,0
2671,269,1,1
2672,1537,53,1
2673,77,582,0
2674,128,656,1
2675,1443,1125,1
2676,1540,399,1
2677,134,612,0
2678,228,479,1
2679,645,1391,1
2680,333,1649,0
2681,1541,969,0
2682,9,649,0
2683,836,452,0
2684,518,1,1
2685,888,1,1
2686,417,1693,0
2687,1543,1694,0
2688,143,413,1
2689,230,958,0
2690,211,728,0
2691,134,115,0
2692,20,1678,1
2693,1128,207,0
2694,600,1698,0
2695,850,92,1
2696,403,1,1
2697,428,310,0
2698,1511,1518,0
2699,1546,1,1
2700,24,1470,0
2701,1547,1699,0
2702,25,42,1
2703,390,1630,0
2704,1064,108,1
2705,388,879,0
2706,252,1590,0
2707,121,1700,1
2708,108,431,0
2709,31,1308,1
2710,821,1459,0
2711,1470,1,1
2712,334,663,0
2713,121,1702,1
2714,20,1581,1
2715,1251,170,1
2716,177,1391,1
2717,20,241,1
2718,556,1187,1
2719,20,185,1
2720,31,144,1
2721,1447,139,1
2722,105,1,1
2723,1063,319,0
2724,85,1643,0
2725,603,1059,1
2726,1554,160,1
2727,145,305,0
2728,420,86,0
2729,20,1414,1
2730,706,1704,0
2731,31,1705,1
2732,20,686,1
2733,237,1157,0
2734,86,145,0
2735,1558,186,0
2736,20,1505,1
2737,31,1283,1
2738,1310,79,1
2739,830,430,0
2740,33,319,1
2741,20,1707,1
2742,300,351,0
2743,777,1352,0
2744,588,1708,0
2745,1560,1299,1
2746,1561,1,1
2747,155,675,0
2748,134,1709,0
2749,94,195,1
2750,1562,373,0
2751,372,383,0
2752,205,877,1
2753,599,1005,0
2754,31,1711,1
2755,185,96,0
2756,14,416,0
2757,786,596,0
2758,53,471,0
2759,407,48,1
2760,1194,238,0
2761,20,1116,1
2762,1561,1,1
2763,228,614,1
2764,254,133,1
2765,1565,48,1
2766,1508,83,1
2767,20,573,1
2768,830,564,0
2769,734,871,0
2770,407,1157,1
2771,42,890,0
2772,608,151,1
2773,1568,1465,0
2774,254,1287,1
2775,138,10,0
2776,1569,48,1
2777,38,181,0
2778,20,83,1
2779,599,811,0
2780,430,71,1
2781,496,1,1
2782,20,1712,1
2783,138,1623,0
2784,1216,990,0
2785,53,1714,0
2786,1571,1215,1
2787,134,1081,0
2788,20,230,1
2789,719,1296,0
2790,31,632,1
2791,428,165,0
2792,1234,1408,0
2793,1573,398,1
2794,1574,612,1
2795,1575,1,1
2796,221,903,0
2797,777,1716,0
2798,408,590,0
2799,1000,1,1
2800,346,1263,0
2801,438,1,1
2802,455,656,1
2803,599,190,0
2804,121,331,1
2805,498,334,0
2806,1579,48,1
2807,42,1050,0
2808,70,1138,0
2809,6,1718,0
2810,391,116,0
2811,121,817,1
2812,15,1678,1
2813,209,3,1
2814,1280,1700,1
2815,105,1316,1
2816,1135,1,1
2817,187,454,1
2818,1581,910,0
2819,1582,117,1
2820,237,1719,0
2821,603,404,1
2822,987,1,1
2823,71,212,0
2824,1583,1455,0
2825,1584,48,1
2826,1585,1118,1
2827,31,739,1
2828,36,1665,0
2829,23,1331,0
2830,1051,1247,0
2831,1587,79,1
2832,20,892,1
2833,595,1,1
2834,153,1,1
2835,1588,8,1
2836,676,1,1
2837,799,792,1
2838,74,1722,0
2839,332,113,1
2840,228,614,1
2841,1128,803,0
2842,86,164,0
2843,336,1,1
2844,392,0,0
2845,600,738,0
2846,607,595,0
2847,903,633,0
2848,357,12,0
2849,1590,1237,0
2850,20,319,1
2851,67,598,1
2852,192,310,0
2853,561,274,0
2854,1592,1723,0
2855,31,237,1
2856,722,1,1
2857,31,1724,1
2858,145,561,0
2859,436,1,0
2860,379,1725,0
2861,163,1669,0
2862,31,755,1
2863,15,151,1
2864,837,739,0
2865,121,1266,1
2866,1025,1,1
2867,1595,909,0
2868,1596,56,0
2869,1597,678,0
2870,36,1139,0
2871,121,1631,1
2872,1598,1679,0
2873,518,1,1
2874,62,1,1
2875,599,65,0
2876,1470,1,1
2877,56,1320,0
2878,785,1439,0
2879,268,871,0
2880,92,1032,0
2881,1197,859,0
2882,96,311,0
2883,20,83,1
2884,884,788,1
2885,747,131,1
2886,20,19,1
2887,254,1219,1
2888,1600,1698,0
2889,17,1365,1
2890,247,807,1
2891,20,1729,1
2892,381,1194,0
2893,91,320,1
2894,31,647,1
2895,1602,246,0
2896,20,1080,1
2897,202,848,0
2898,1457,545,1
2899,20,1298,1
2900,984,1730,0
2901,551,792,1
2902,877,1613,0
2903,799,30,1
2904,1603,1732,0
2905,279,1547,0
2906,789,53,1
2907,1604,6,1
2908,603,88,1
2909,599,792,0
2910,71,934,0
2911,954,911,0
2912,370,1,1
2913,1605,26,1
2914,74,1735,0
2915,1606,871,0
2916,1278,89,0
2917,1607,848,0
2918,785,569,0
2919,282,65,0
2920,31,92,1
2921,208,220,1
2922,67,151,1
2923,618,285,0
2924,15,26,1
2925,1359,792,1
2926,1224,1738,0
2927,1608,1419,1
2928,1546,1,1
2929,254,644,1
2930,1134,379,0
2931,247,1258,1
2932,91,236,1
2933,252,1741,0
2934,766,1742,0
2935,254,261,1
2936,20,298,1
2937,723,805,1
2938,31,1118,1
2939,1610,8,1
2940,55,1,1
2941,9,910,0
2942,327,1,1
2943,1006,556,0
2944,1506,8,1
2945,1358,905,0
2946,31,1746,1
2947,179,225,0
2948,576,822,0
2949,1612,1,1
2950,20,1266,1
2951,46,1367,0
2952,1098,926,0
2953,155,637,0
2954,38,551,0
2955,237,843,0
2956,1613,535,0
2957,1614,953,0
2958,121,1747,1
2959,20,1748,1
2960,785,572,0
2961,1175,1,1
2962,853,428,1
2963,294,132,0
2964,20,868,1
2965,869,1487,0
2966,31,779,1
2967,31,1153,1
2968,499,1749,0
2969,31,480,1
2970,31,1750,1
2971,20,1751,1
2972,1170,474,1
2973,196,106,0
2974,105,1262,1
2975,223,764,1
2976,5,169,0
2977,1615,71,1
2978,68,197,0
2979,390,486,0
2980,1412,1,1
2981,403,1,1
2982,502,71,1
2983,56,321,0
2984,1618,592,1
2985,91,1753,1
2986,205,230,1
2987,237,87,0
2988,121,1754,1
2989,900,1,1
2990,53,730,0
2991,176,1068,0
2992,1622,480,1
2993,336,1,1
2994,391,1759,0
2995,407,1023,1
2996,20,1760,1
2997,210,1036,0
2998,1560,1299,1
2999,211,228,0
3000,496,1761,0
3001,1018,1,1
3002,14,1496,0
3003,1626,1,1
3004,53,1722,0
3005,1541,1009,0
3006,70,1722,0
3007,23,660,0
3008,318,572,0
3009,632,1,1
3010,1628,599,0
3011,799,1153,1
3012,20,1764,1
3013,1366,1,1
3014,217,1205,0
3015,300,786,0
3016,1630,710,0
3017,31,838,1
3018,1631,382,0
3019,237,229,0
3020,86,155,0
3021,1632,572,0
3022,61,1765,0
3023,1633,1766,1
3024,804,1053,0
3025,1156,191,1
3026,42,921,0
3027,134,91,0
3028,49,1,1
3029,1630,807,0
3030,863,150,0
3031,388,880,0
3032,1634,53,1
3033,168,490,0
3034,214,368,0
3035,134,655,0
3036,74,1015,0
3037,391,305,0
3038,121,904,1
3039,440,710,0
3040,555,466,0
3041,31,1768,1
3042,14,1769,0
3043,388,1770,0
3044,70,1489,0
3045,145,600,0
3046,115,1,1
3047,894,1031,0
3048,1640,1,1
3049,254,1219,1
3050,1641,676,1
3051,1642,404,0
3052,357,1771,0
3053,300,729,0
3054,1166,1772,0
3055,187,1616,1
3056,20,1119,1
3057,1643,359,1
3058,252,1268,0
3059,1644,71,1
3060,20,1775,1
3061,1645,139,1
3062,14,265,0
3063,900,1,1
3064,308,535,0
3065,899,1778,0
3066,73,1779,0
3067,1646,1780,0
3068,594,877,1
3069,304,2,1
3070,345,72,1
3071,365,30,1
3072,20,561,1
3073,1087,79,1
3074,147,579,0
3075,871,561,0
3076,31,178,1
3077,1511,1311,0
3078,655,403,0
3079,590,493,1
3080,318,434,0
3081,428,31,0
3082,722,1,1
3083,8,8,1
3084,147,710,0
3085,67,185,1
3086,532,139,1
3087,965,428,0
3088,1401,625,0
3089,1156,191,1
