,smiles,sequence,interactions
4202,996,1299,1
4203,290,1552,0
4204,548,92,1
4205,3650,180,0
4206,2320,1536,0
4207,2462,1106,1
4208,3480,1097,0
4209,2400,111,1
4210,2791,1872,1
4211,911,261,1
4212,179,1746,1
4213,1646,694,1
4214,2890,1293,0
4215,347,1360,0
4216,304,1749,1
4217,813,865,1
4218,4269,1504,1
4219,47,22,0
4220,857,1732,0
4221,97,429,1
4222,1053,37,1
4223,3012,1792,1
4224,2480,208,1
4225,2036,1388,0
4226,1244,1302,0
4227,23,354,1
4228,3797,396,1
4229,2618,148,0
4230,2032,111,1
4231,739,563,0
4232,2734,789,0
4233,3402,228,0
4234,692,833,0
4235,720,864,0
4236,3447,339,1
4237,892,402,1
4238,170,261,0
4239,1763,550,1
4240,887,1345,0
4241,2210,936,0
4242,1712,2085,0
4243,1185,1286,0
4244,3704,1574,1
4245,996,462,1
4246,922,640,0
4247,1281,550,1
4248,1069,29,1
4249,904,699,1
4250,2337,1351,0
4251,4374,627,0
4252,428,677,1
4253,1391,102,1
4254,2840,1273,0
4255,1080,327,1
4256,3190,149,0
4257,309,195,1
4258,71,68,1
4259,579,729,0
4260,615,1050,0
4261,368,309,1
4262,610,1871,0
4263,2880,792,1
4264,1834,1290,0
4265,98,37,1
4266,2307,140,0
4267,1884,67,1
4268,2200,94,1
4269,2287,1545,0
4270,706,1243,1
4271,984,1285,1
4272,944,206,1
4273,1879,657,1
4274,3329,1208,1
4275,2632,1107,1
4276,725,106,1
4277,213,1304,0
4278,4478,480,1
4279,1060,628,1
4280,314,270,0
4281,3147,149,1
4282,552,565,0
4283,2374,741,1
4284,3262,1397,0
4285,3526,821,0
4286,615,505,1
4287,2992,518,0
4288,3757,1352,1
4289,1403,417,1
4290,809,1354,0
4291,2386,27,1
4292,109,99,1
4293,4249,1339,1
4294,3474,351,0
4295,2165,77,1
4296,13,29,1
4297,371,1909,0
4298,2972,638,1
4299,1045,1174,1
4300,704,420,1
4301,1998,1386,0
4302,2985,1740,0
4303,1156,148,1
4304,2209,1109,0
4305,1056,195,1
4306,1681,77,1
4307,1980,395,0
4308,4035,1479,0
4309,625,13,1
4310,2377,1166,0
4311,1381,1007,1
4312,4176,378,1
4313,1382,354,1
4314,1793,1829,0
4315,3597,854,1
4316,2086,1423,0
4317,80,77,1
4318,65,1757,1
4319,1328,1663,0
4320,1496,512,0
4321,716,390,1
4322,83,69,1
4323,824,342,1
4324,1697,1081,0
4325,668,402,1
4326,1561,651,1
4327,962,727,1
4328,1450,106,1
4329,251,787,0
4330,1429,77,1
4331,1775,1098,0
4332,2078,1124,1
4333,142,1451,0
4334,794,392,1
4335,339,891,1
4336,35,3,1
4337,200,1988,1
4338,873,189,1
4339,422,1221,0
4340,1241,6,1
4341,1735,1132,1
4342,258,642,1
4343,72,27,1
4344,311,906,1
4345,185,550,1
4346,729,14,1
4347,25,464,1
4348,2163,2049,0
4349,1839,1494,0
4350,857,169,1
4351,434,1007,1
4352,2127,1446,1
4353,2318,767,0
4354,1483,526,1
4355,6,1923,0
4356,35,339,1
4357,3528,1090,0
4358,943,914,1
4359,2030,825,1
4360,4061,1926,0
4361,182,754,1
4362,1176,934,0
4363,286,2012,1
4364,1622,197,0
4365,2549,490,0
4366,2198,63,1
4367,103,93,0
4368,166,402,1
4369,156,1281,0
4370,1450,837,1
4371,1065,97,0
4372,1799,27,1
4373,2710,367,1
4374,441,1358,1
4375,1352,1708,0
4376,4410,84,1
4377,1453,701,0
4378,2827,1617,0
4379,375,316,0
4380,1428,40,1
4381,2983,1756,0
4382,1605,1158,0
4383,1084,14,1
4384,2452,1340,0
4385,3086,60,1
4386,1314,1151,1
4387,544,138,1
4388,109,583,1
4389,4311,579,1
4390,3901,477,0
4391,65,986,1
4392,3371,290,0
4393,3121,1661,0
4394,1114,67,1
4395,2285,2024,0
4396,1758,283,0
4397,980,67,1
4398,2918,84,1
4399,3237,1163,0
4400,1938,254,0
4401,885,2037,0
4402,3289,847,0
4403,1133,263,1
4404,2833,60,1
4405,716,1144,1
4406,3404,373,0
4407,1170,125,1
4408,461,1148,0
4409,1388,1017,0
4410,1310,82,1
4411,2963,148,1
4412,1637,627,0
4413,512,1757,1
4414,512,174,1
4415,925,689,0
4416,804,1793,0
4417,3040,864,1
4418,735,2026,1
4419,3293,381,0
4420,1,11,0
4421,1112,841,1
4422,2676,439,0
4423,547,611,0
4424,2394,1520,0
4425,65,1229,1
4426,156,11,1
4427,1592,1584,0
4428,3512,914,1
4429,3057,1653,1
4430,866,1312,0
4431,2417,995,0
4432,794,550,1
4433,322,77,1
4434,480,394,0
4435,407,1859,1
4436,286,1731,1
4437,163,161,0
4438,92,86,1
4439,2606,850,1
4440,311,29,1
4441,469,1890,1
4442,1413,990,1
4443,3491,831,0
4444,173,19,1
4445,669,1846,0
4446,956,382,1
4447,2365,347,0
4448,1826,1958,0
4449,461,2074,0
4450,3353,927,0
4451,188,792,1
4452,3902,918,0
4453,816,1837,0
4454,2629,1334,0
4455,955,1374,0
4456,2827,14,1
4457,1715,194,0
4458,1822,84,1
4459,363,229,1
4460,595,998,1
4461,8,402,1
4462,4084,753,0
4463,1659,362,0
4464,1161,77,1
4465,2918,505,1
4466,1543,1125,0
4467,438,1584,0
4468,1537,77,1
4469,378,2104,0
4470,4371,374,0
4471,3193,306,0
4472,3161,550,1
4473,2896,241,0
4474,2928,981,1
4475,1861,1762,0
4476,1071,77,1
4477,3313,225,0
4478,3238,29,1
4479,257,29,1
4480,911,690,1
4481,3151,778,1
4482,1352,72,1
4483,1134,699,1
4484,588,27,1
4485,215,174,1
4486,502,758,0
4487,3469,1641,0
4488,715,849,1
4489,794,1387,1
4490,13,23,1
4491,658,51,0
4492,44,550,1
4493,1588,1149,1
4494,4410,440,0
4495,1381,2013,0
4496,2423,1370,0
4497,883,148,1
4498,4431,1706,1
4499,211,130,1
4500,4417,625,0
4501,1244,342,0
4502,4181,1508,0
4503,279,2160,1
4504,532,29,1
4505,3888,1567,0
4506,511,467,1
4507,1384,993,0
4508,276,1033,0
4509,277,924,0
4510,1383,1011,1
4511,1199,2062,0
4512,3930,1067,0
4513,3627,1565,0
4514,277,1104,0
4515,2518,1201,1
4516,469,1614,0
4517,966,208,1
4518,1055,247,0
4519,777,1665,1
4520,1766,77,1
4521,926,830,0
4522,249,687,0
4523,1046,14,1
4524,1358,781,1
4525,1429,1402,0
4526,759,1092,1
4527,1156,1991,0
4528,231,622,1
4529,1728,77,1
4530,578,285,1
4531,274,889,0
4532,3002,1393,0
4533,2769,1123,1
4534,1473,29,1
4535,669,29,1
4536,873,994,1
4537,1683,1199,0
4538,2529,1929,0
4539,374,27,1
4540,2497,320,1
4541,2047,1394,1
4542,1394,67,1
4543,336,149,1
4544,991,94,1
4545,2682,94,1
4546,192,1732,1
4547,672,281,1
4548,1605,498,0
4549,1144,87,1
4550,2445,1840,0
4551,2450,64,0
4552,2055,1479,0
4553,439,260,1
4554,2706,472,0
4555,2094,259,1
4556,2244,162,0
4557,1315,1657,1
4558,1776,690,1
4559,729,148,1
4560,76,52,1
4561,2175,1063,1
4562,798,239,0
4563,475,1819,1
4564,257,18,1
4565,416,345,0
4566,2403,1562,0
4567,3044,2134,0
4568,3359,1347,0
4569,789,1190,0
4570,790,861,1
4571,797,504,0
4572,1528,1105,1
4573,3938,1353,0
4574,2971,1413,1
4575,1747,1478,0
4576,1942,1017,0
4577,1184,1127,0
4578,2506,273,1
4579,2807,789,0
4580,1720,317,0
4581,57,1357,0
4582,3769,1663,0
4583,277,1052,0
4584,2639,1840,0
4585,2999,1156,0
4586,187,169,1
4587,2025,823,0
4588,1460,616,1
4589,1305,1285,1
4590,524,727,1
4591,2349,29,1
4592,2333,509,0
4593,1241,1752,1
4594,2759,1029,0
4595,2959,1700,0
4596,3676,396,1
4597,3391,106,1
4598,1623,1116,1
4599,3441,1201,1
4600,1273,1547,0
4601,526,2015,1
4602,1819,478,0
4603,1397,1238,0
4604,991,29,1
4605,512,868,1
4606,3737,468,1
4607,8,550,1
4608,1868,975,0
4609,2408,752,0
4610,733,2076,0
4611,3834,257,1
4612,3075,625,1
4613,20,1248,1
4614,3654,1092,1
4615,2349,757,1
4616,3275,1121,0
4617,453,278,1
4618,561,282,1
4619,2931,28,0
4620,4285,14,1
4621,453,426,1
4622,4091,612,1
4623,1695,1100,0
4624,2841,1797,0
4625,325,279,0
4626,577,208,1
4627,775,1951,0
4628,107,2094,0
4629,211,194,1
4630,3791,375,1
4631,3779,888,0
4632,518,820,1
4633,2861,409,0
4634,4310,1112,0
4635,680,455,1
4636,1499,822,0
4637,251,118,1
4638,2694,1170,0
4639,4161,194,0
4640,3981,1218,0
4641,1296,60,1
4642,2798,562,1
4643,74,1963,1
4644,570,29,1
4645,801,632,1
4646,2323,273,1
4647,2517,2016,0
4648,3736,1159,0
4649,8,348,1
4650,1376,1269,0
4651,1749,148,1
4652,2149,1422,1
4653,151,1903,1
4654,2318,1819,1
4655,109,2013,1
4656,75,131,1
4657,1498,70,0
4658,141,339,1
4659,784,462,0
4660,1763,74,1
4661,1223,1767,0
4662,3962,1143,0
4663,2728,748,0
4664,2107,274,0
4665,472,1094,1
4666,1879,1600,0
4667,3923,235,0
4668,3133,149,1
4669,3724,77,1
4670,2814,104,0
4671,2575,526,0
4672,2589,2065,0
4673,1165,94,1
4674,628,1602,0
4675,230,192,1
4676,825,1283,0
4677,2416,483,0
4678,2249,1990,0
4679,625,222,0
4680,4378,795,0
4681,90,14,1
4682,4344,14,0
4683,895,2037,0
4684,2937,381,0
4685,3517,1872,0
4686,2629,354,1
4687,1075,189,1
4688,395,388,0
4689,786,914,1
4690,354,429,1
4691,1,868,1
4692,3048,1849,0
4693,2715,72,1
4694,2417,77,1
4695,1763,138,1
4696,3583,60,1
4697,1580,67,1
4698,2198,14,1
4699,1273,14,1
4700,2665,1287,0
4701,2673,176,0
4702,4370,2002,0
4703,950,1081,0
4704,1195,1324,0
4705,2106,1219,0
4706,2162,2107,1
4707,1961,411,0
4708,2133,560,1
4709,868,1904,1
4710,1127,281,1
4711,3566,405,1
4712,3099,281,1
4713,697,1696,0
4714,821,645,0
4715,2773,1891,0
4716,2750,2103,0
4717,3065,1886,0
4718,1735,1083,1
4719,894,280,1
4720,3713,661,0
4721,2336,1408,0
4722,198,1306,1
4723,2278,19,1
4724,2157,429,1
4725,305,60,1
4726,1758,491,1
4727,3476,1505,0
4728,135,128,1
4729,2221,992,1
4730,1837,69,1
4731,911,1239,0
4732,1731,1201,0
4733,1781,1483,1
4734,3469,189,0
4735,1063,1982,1
4736,4068,634,0
4737,4484,1657,1
4738,1059,1673,0
4739,1901,1918,1
4740,2201,463,0
4741,2377,194,0
4742,704,450,1
4743,3693,269,1
4744,850,859,0
4745,2597,1208,1
4746,23,14,1
4747,286,732,1
4748,853,1037,0
4749,3766,910,0
4750,3303,1179,0
4751,1600,1734,1
4752,498,148,1
4753,1791,77,1
4754,1855,100,1
4755,1000,611,0
4756,847,550,1
4757,2767,1756,0
4758,362,983,0
4759,3911,1482,0
4760,1368,340,1
4761,103,308,0
4762,2951,87,1
4763,124,14,1
4764,2890,1719,0
4765,2431,603,1
4766,3056,1660,0
4767,2583,2004,0
4768,65,477,1
4769,1673,120,0
4770,3102,1061,0
4771,2679,100,1
4772,2720,1845,0
4773,559,792,1
4774,2833,1371,1
4775,2617,1693,0
4776,3258,899,1
4777,2391,2024,1
4778,519,1644,1
4779,3533,281,1
4780,1290,29,1
4781,1533,901,0
4782,420,1880,0
4783,860,1269,0
4784,1913,111,1
4785,863,1682,0
4786,4112,94,1
4787,2796,1374,1
4788,2873,87,0
4789,1331,29,1
4790,873,1760,0
4791,843,505,1
4792,646,1908,1
4793,371,351,1
4794,1007,2026,0
4795,3460,132,1
4796,2682,1201,0
4797,315,55,0
4798,2583,1901,0
4799,780,550,1
4800,1792,413,0
4801,0,141,0
4802,3705,386,0
4803,3083,1844,0
4804,3038,594,1
4805,65,1679,1
4806,3724,942,1
4807,4317,413,1
4808,2542,273,1
4809,254,1995,0
4810,3177,731,0
4811,3771,1918,1
4812,221,1083,0
4813,2277,1515,0
4814,1086,1442,0
4815,801,2084,0
4816,328,74,1
4817,1887,1320,0
4818,3319,988,0
4819,153,189,1
4820,38,555,1
4821,3091,1671,0
4822,2127,1427,0
4823,2374,842,0
4824,2545,1549,1
4825,3691,114,1
4826,2572,319,0
4827,1001,773,0
4828,1447,756,0
4829,374,1241,0
4830,1658,1100,0
4831,2665,675,1
4832,4241,36,1
4833,878,1074,0
4834,2924,630,1
4835,2788,1339,1
4836,3410,3,1
4837,1294,505,1
4838,2479,963,1
4839,2365,2058,0
4840,2983,1858,0
4841,3578,103,1
4842,1789,448,0
4843,3444,597,0
4844,2046,208,1
4845,3534,56,1
4846,1691,659,1
4847,451,481,0
4848,195,724,1
4849,2660,60,0
4850,141,1758,0
4851,2369,801,0
4852,583,1104,1
4853,3325,273,1
4854,3238,2064,0
4855,461,450,0
4856,2046,186,0
4857,1138,1045,0
4858,44,60,1
4859,141,147,1
4860,3446,725,1
4861,3182,1850,0
4862,896,1813,0
4863,1833,1310,0
4864,777,1797,0
4865,609,14,1
4866,774,54,1
4867,1974,781,0
4868,193,189,0
4869,392,148,1
4870,1702,403,1
4871,3515,1536,0
4872,1203,1699,0
4873,3026,1070,0
4874,3345,2012,0
4875,1740,1478,1
4876,4310,443,1
4877,532,60,1
4878,1610,100,1
4879,3795,1036,0
4880,1881,1225,0
4881,3287,421,1
4882,2297,783,0
4883,2360,957,0
4884,1907,1333,0
4885,3801,1665,0
4886,1892,1007,1
4887,3063,1556,0
4888,1992,591,0
4889,1277,1378,0
4890,3581,994,0
4891,2689,479,1
4892,2162,1925,0
4893,2402,172,0
4894,890,104,1
4895,181,260,1
4896,4033,2047,0
4897,504,102,1
4898,372,1255,0
4899,496,313,0
4900,124,1729,0
4901,1705,1489,1
4902,1808,148,1
4903,52,1081,0
4904,1567,1349,0
4905,434,8,1
4906,3775,1644,1
4907,1492,871,0
4908,292,254,1
4909,3864,29,1
4910,3296,349,0
4911,1046,87,1
4912,1565,23,1
4913,2311,77,1
4914,243,1336,0
4915,632,2046,0
4916,972,460,1
4917,2200,1746,1
4918,414,833,0
4919,2025,77,1
4920,2338,100,1
4921,114,990,1
4922,1835,163,0
4923,2053,997,0
4924,2239,1490,0
4925,4161,694,0
4926,1309,397,1
4927,2974,737,1
4928,4376,898,0
4929,3956,208,1
4930,1723,656,0
4931,735,1927,1
4932,3931,1358,1
4933,2731,1184,0
4934,3955,1100,1
4935,2538,971,1
4936,2500,746,0
4937,466,1141,1
4938,3762,1969,0
4939,4233,2129,0
4940,3458,324,0
4941,518,675,1
4942,96,1206,0
4943,775,947,1
4944,2857,1803,0
4945,632,7,0
4946,411,208,1
4947,3271,466,0
4948,4427,90,1
4949,2994,351,1
4950,1482,195,1
4951,2523,504,0
4952,735,1736,1
4953,4009,184,1
4954,851,1906,0
4955,4342,208,1
4956,2826,1639,0
4957,4021,1219,0
4958,1865,147,1
4959,64,755,1
4960,1172,87,1
4961,2513,1643,0
4962,2632,224,0
4963,1634,1682,0
4964,913,932,0
4965,2957,1562,1
4966,578,296,1
4967,1406,1057,0
4968,183,2008,0
4969,1424,2148,0
4970,3086,106,1
4971,279,234,1
4972,1768,15,0
4973,3632,405,1
4974,3651,2034,0
4975,966,464,1
4976,2023,1273,1
4977,1830,1502,1
4978,2085,132,0
4979,349,2088,0
4980,1007,2076,1
4981,3101,1727,1
4982,2661,405,1
4983,3511,2000,0
4984,3336,1175,1
4985,1057,843,1
4986,323,280,1
4987,547,655,0
4988,725,699,1
4989,2267,603,1
4990,344,282,1
4991,946,1601,0
4992,1795,1304,1
4993,769,111,1
4994,1240,81,0
4995,1167,1882,0
4996,1029,75,1
4997,2746,1890,0
4998,2343,163,0
4999,3722,114,1
5000,3353,130,1
5001,1106,832,0
5002,3636,132,1
5003,3202,507,1
5004,2852,895,0
5005,790,1655,0
5006,410,2014,0
5007,3653,1875,1
5008,2967,1558,0
5009,2878,14,1
5010,309,800,0
5011,2369,1887,1
5012,2150,495,0
5013,730,339,1
5014,1320,2126,1
5015,2204,60,1
5016,669,1411,0
5017,4190,1589,0
5018,1585,340,1
5019,993,769,0
5020,3203,86,1
5021,44,189,1
5022,4405,848,0
5023,1942,452,0
5024,3996,1443,0
5025,38,461,0
5026,182,1757,1
5027,3393,1905,0
5028,2471,1834,0
5029,2154,650,0
5030,1241,1764,0
5031,278,245,0
5032,3279,507,1
5033,3522,933,0
5034,4099,1577,0
5035,1358,1092,1
5036,1291,1072,0
5037,1725,155,0
5038,4191,1890,0
5039,1530,1203,0
5040,1595,1052,0
5041,1480,402,0
5042,1116,934,0
5043,820,733,1
5044,3236,39,0
5045,343,1532,0
5046,3679,59,1
5047,682,848,1
5048,2196,864,0
5049,2763,1355,0
5050,2780,30,0
5051,3692,582,0
5052,198,1334,0
5053,1323,72,1
5054,911,106,1
5055,870,683,0
5056,1281,37,1
5057,284,67,1
5058,2908,2145,0
5059,2397,1746,0
5060,1710,390,1
5061,4435,1279,0
5062,2976,511,0
5063,3662,1847,0
5064,123,195,1
5065,2115,84,1
5066,4092,104,0
5067,1799,148,1
5068,1695,80,0
5069,715,1512,1
5070,3431,1441,0
5071,2976,1384,1
5072,2154,1464,0
5073,1775,1300,0
5074,3935,1315,0
5075,1908,75,1
5076,231,77,1
5077,3135,894,1
5078,4168,1248,1
5079,1480,1476,0
5080,1268,1190,0
5081,4063,1569,0
5082,512,72,1
5083,305,631,0
5084,3777,904,0
5085,345,998,1
5086,2074,111,1
5087,4048,1491,1
5088,248,1270,0
5089,2195,952,0
5090,1705,1550,0
5091,1331,952,0
5092,104,1894,0
5093,2871,1261,0
5094,738,410,1
5095,982,1437,1
5096,414,138,1
5097,2789,1771,0
5098,1446,833,0
5099,1292,611,1
5100,267,1139,1
5101,2088,106,1
5102,214,2123,0
5103,2277,1205,0
5104,2995,853,0
5105,104,148,1
5106,754,27,1
5107,2433,375,0
5108,957,748,0
5109,2372,1655,0
5110,256,492,0
5111,2872,116,0
5112,1378,1007,1
5113,1968,1284,0
5114,30,2092,0
5115,2225,220,0
5116,1534,1027,0
5117,3702,148,1
5118,704,263,1
5119,1984,383,0
5120,792,237,1
5121,3824,1096,0
5122,1766,1558,0
5123,126,29,1
5124,1765,730,0
5125,3743,1794,0
5126,4157,13,0
5127,1053,192,1
5128,2269,149,0
5129,3210,29,1
5130,738,530,0
5131,1377,778,1
5132,2,148,1
5133,2998,640,0
5134,1345,925,0
5135,211,138,1
5136,1571,1497,0
5137,2633,930,0
5138,2327,27,0
5139,262,688,0
5140,4265,1708,0
5141,2581,1674,0
5142,54,148,1
5143,544,837,1
5144,589,628,1
5145,2697,1499,0
5146,212,515,0
5147,1575,1925,1
5148,2913,728,0
5149,2230,927,0
5150,2915,424,1
5151,1294,295,1
5152,334,273,1
5153,544,1379,1
5154,49,339,1
5155,615,94,1
5156,4265,1397,0
5157,3279,1236,0
5158,3178,720,0
5159,735,877,1
5160,2451,1285,1
5161,633,1360,0
5162,529,170,0
5163,1652,2066,0
5164,3974,281,1
5165,2589,1176,0
5166,466,984,1
5167,79,581,0
5168,892,138,1
5169,4136,169,1
5170,2352,731,1
5171,3349,673,0
5172,614,823,0
5173,511,488,1
5174,558,1197,1
5175,680,1424,1
5176,2467,8,0
5177,267,1178,1
5178,1323,14,1
5179,2016,999,0
5180,2316,36,0
5181,1371,77,1
5182,467,1023,1
5183,727,14,1
5184,2935,1021,0
5185,2968,1269,0
5186,1344,675,1
5187,142,269,1
5188,1592,77,1
5189,23,689,1
5190,674,206,1
5191,1359,1635,0
5192,1905,736,1
5193,1080,308,1
5194,2647,100,1
5195,2868,77,1
5196,421,479,1
5197,205,69,1
5198,2997,1499,1
5199,3701,927,0
5200,638,378,1
5201,1691,1877,0
5202,6,642,1
5203,25,25,0
5204,604,479,1
5205,3190,1226,0
5206,2918,269,1
5207,2432,515,0
5208,94,110,0
5209,2473,2097,0
5210,821,208,1
5211,1699,1754,0
5212,728,742,0
5213,2005,67,1
5214,2980,27,1
5215,1804,1385,0
5216,3568,362,0
5217,4179,190,0
5218,508,19,0
5219,2590,1103,0
5220,192,148,1
5221,215,1726,1
5222,777,745,1
5223,65,1122,1
5224,1100,841,0
5225,4354,1013,0
5226,2504,739,0
5227,3184,778,0
5228,3946,2115,0
5229,1786,998,1
5230,3904,1234,0
5231,102,506,0
5232,2929,588,0
5233,3022,443,1
5234,853,1268,0
5235,488,1085,1
5236,3759,632,0
5237,1612,1483,0
5238,4005,1051,0
5239,1989,1277,0
5240,823,938,1
5241,2109,184,0
5242,2932,1116,0
5243,497,293,1
5244,2363,508,1
5245,682,1416,1
5246,1074,1220,0
5247,223,1617,0
5248,2612,135,1
5249,3891,35,0
5250,1144,92,1
5251,1442,72,1
5252,112,1057,0
5253,65,2098,1
5254,558,131,1
5255,590,472,0
5256,2474,780,0
5257,3215,433,0
5258,2496,1285,1
5259,3881,419,0
5260,279,647,1
5261,65,1054,1
5262,612,1332,0
5263,317,465,0
5264,339,719,1
5265,3204,879,0
5266,952,742,1
5267,904,77,1
5268,2444,800,0
5269,2104,814,0
5270,2417,72,1
5271,297,125,1
5272,595,194,1
5273,1196,1788,0
5274,220,130,1
5275,309,433,1
5276,1624,1172,0
5277,4074,111,1
5278,2912,622,0
5279,3305,119,0
5280,3085,208,1
5281,2460,17,0
5282,1214,336,0
5283,1152,722,0
5284,3731,1478,0
5285,1020,788,1
5286,1003,1181,1
5287,501,8,1
5288,2947,463,0
5289,3732,1481,0
5290,1099,32,1
5291,3757,719,1
5292,337,2037,1
5293,413,1012,1
5294,328,147,1
5295,55,281,1
5296,1056,29,1
5297,1174,356,0
5298,477,198,0
5299,3472,593,0
5300,1809,2039,0
5301,1637,1679,0
5302,3011,144,1
5303,3374,1404,0
5304,2695,622,0
5305,3850,398,1
5306,632,1452,0
5307,3177,1214,0
5308,2352,437,1
5309,4207,438,1
5310,1948,307,1
5311,494,1957,0
5312,3319,1354,0
5313,4453,525,0
5314,1969,1641,0
5315,2771,1502,1
5316,3630,601,0
5317,382,334,1
5318,2708,666,1
5319,2909,77,1
5320,1237,1097,1
5321,397,854,1
5322,1611,1084,0
5323,4304,544,0
5324,796,1768,0
5325,4267,100,1
5326,151,14,1
5327,1972,1978,0
5328,3315,1977,0
5329,1124,639,0
5330,618,1530,0
5331,1571,804,0
5332,1590,84,1
5333,3592,1093,1
5334,2198,94,1
5335,2862,2120,0
5336,65,1433,1
5337,1201,118,1
5338,741,403,1
5339,3121,1217,1
5340,1257,731,0
5341,519,911,1
5342,1737,339,1
5343,105,8,0
5344,894,402,1
5345,3299,169,1
5346,2817,1379,0
5347,997,366,0
5348,367,252,0
5349,1590,914,1
5350,1060,658,0
5351,2604,294,0
5352,602,1304,0
5353,205,1284,0
5354,267,2046,1
5355,4403,72,1
5356,436,2044,0
5357,205,260,1
5358,3426,67,0
5359,3761,811,1
5360,1961,405,1
5361,2667,1310,0
5362,8,998,1
5363,3262,1968,1
5364,2928,412,1
5365,3571,106,0
5366,663,726,1
5367,464,679,0
5368,735,1774,1
5369,1157,1283,0
5370,104,1807,0
5371,2389,461,1
5372,432,649,1
5373,567,1036,0
5374,1090,684,0
5375,611,334,0
5376,472,1167,0
5377,11,148,0
5378,3218,2054,1
5379,1487,77,1
5380,2569,80,1
5381,641,513,0
5382,1181,885,0
5383,854,666,0
5384,2834,1317,0
5385,2112,1434,1
5386,2968,757,0
5387,805,320,1
5388,512,347,1
5389,124,759,0
5390,1627,1588,0
5391,446,1709,1
5392,884,693,1
5393,6,94,1
5394,255,1522,0
5395,3919,1612,0
5396,1678,737,0
5397,452,29,1
5398,3821,1194,0
5399,2120,1310,0
5400,564,462,1
5401,4302,34,0
5402,326,14,1
5403,2645,77,1
5404,2677,1805,0
5405,3211,26,0
5406,2928,807,0
5407,1527,843,0
5408,2032,1858,0
5409,2933,375,1
5410,4481,220,0
5411,1340,644,0
5412,511,1123,0
5413,1576,1755,1
5414,3076,18,0
5415,796,833,0
5416,2312,877,0
5417,3530,2091,0
5418,512,118,1
5419,4299,467,0
5420,3643,616,0
5421,3589,405,1
5422,565,1344,1
5423,591,314,1
5424,2689,401,1
5425,1621,1098,0
5426,403,1123,0
5427,260,77,1
5428,1464,493,1
5429,1184,605,0
5430,1730,1466,1
5431,3303,883,1
5432,642,1344,1
5433,890,164,0
5434,1990,77,1
5435,936,304,1
5436,101,1506,0
5437,3028,802,0
5438,542,494,0
5439,228,175,1
5440,35,67,1
5441,188,26,0
5442,1497,1169,0
5443,957,1746,1
5444,1937,571,1
5445,932,60,1
5446,456,324,0
5447,142,383,0
5448,1849,1534,1
5449,2712,978,0
5450,512,695,1
5451,829,167,0
5452,983,330,0
5453,1565,849,1
5454,1391,2076,1
5455,384,322,0
5456,3173,2027,0
5457,1293,30,1
5458,884,1707,1
5459,2113,208,1
5460,1196,896,1
5461,2565,77,1
5462,2195,1306,0
5463,1470,76,0
5464,1281,77,1
5465,162,1127,0
5466,1461,52,1
5467,2189,1490,0
5468,3027,863,0
5469,1556,1374,0
5470,2710,1026,0
5471,2003,939,0
5472,251,60,1
5473,3795,465,0
5474,56,519,1
5475,323,8,1
5476,2991,2149,0
5477,2237,627,0
5478,2346,208,1
5479,1078,293,1
5480,490,1527,1
5481,1449,1061,0
5482,820,1897,1
5483,393,187,0
5484,1452,1330,0
5485,4439,1805,0
5486,2997,1392,0
5487,179,1521,1
5488,2404,518,0
5489,1885,1132,1
5490,2612,217,1
5491,2975,1732,1
5492,1073,1896,0
5493,406,786,1
5494,3518,1150,0
5495,3357,334,1
5496,4457,1382,0
5497,335,118,1
5498,1821,77,1
5499,916,402,1
5500,3197,1587,0
5501,1890,1100,0
5502,723,215,0
5503,4284,1118,0
5504,2157,38,1
5505,3178,405,1
5506,725,77,1
5507,4199,1080,0
5508,2655,1067,0
5509,3869,1794,0
5510,1235,284,0
5511,2920,1120,0
5512,2293,77,1
5513,1394,77,1
5514,1880,1826,0
5515,806,1368,0
5516,1311,2113,0
5517,1082,29,1
5518,1747,792,1
5519,2335,584,0
5520,195,94,1
5521,651,60,1
5522,2635,840,0
5523,305,118,1
5524,4273,1760,0
5525,3612,927,0
5526,3353,189,1
5527,147,77,1
5528,2750,1113,1
5529,3141,1009,0
5530,2173,1201,0
5531,481,1866,0
5532,230,390,1
5533,686,1687,0
5534,747,771,0
5535,2349,1363,1
5536,3743,1286,0
5537,1361,1005,1
5538,230,378,1
5539,4358,103,1
5540,1054,897,0
5541,258,60,1
5542,2097,54,1
5543,3381,396,1
5544,3532,1875,1
5545,716,3,1
5546,2270,2108,1
5547,674,378,1
5548,1215,432,0
5549,2055,87,1
5550,35,505,1
5551,2407,447,0
5552,1351,1559,0
5553,3634,1535,0
5554,1235,631,0
5555,182,1025,1
5556,3879,616,0
5557,464,275,0
5558,356,122,0
5559,2922,401,1
5560,2006,344,0
5561,740,253,1
5562,2572,149,1
5563,614,38,1
5564,803,1726,1
5565,783,1191,0
5566,517,514,0
5567,894,1726,1
5568,83,125,1
5569,536,598,1
5570,2782,492,0
5571,4021,480,1
5572,595,192,1
5573,3656,438,1
5574,1132,32,0
5575,954,744,0
5576,35,638,1
5577,2562,1453,1
5578,2550,1319,0
5579,2932,268,1
5580,2454,566,1
5581,2719,1099,0
5582,1565,13,1
5583,20,555,0
5584,4062,1466,0
5585,4503,309,1
5586,383,148,1
5587,1487,94,1
5588,1314,1172,0
5589,2181,1461,0
5590,153,319,0
5591,665,94,1
5592,2778,672,0
5593,801,757,1
5594,61,461,1
5595,1485,829,0
5596,1126,77,1
5597,497,278,1
5598,1153,872,0
