,smiles,sequence,interactions
4928,575,106,0
4929,9049,53,1
4930,9050,122,0
4931,4766,17,0
4932,1102,536,0
4933,5651,607,1
4934,7301,17,0
4935,728,1504,0
4936,9052,715,1
4937,1007,265,1
4938,5531,137,0
4939,108,48,0
4940,1965,3,0
4941,9059,579,1
4942,9061,589,1
4943,9064,137,0
4944,5761,939,0
4945,403,204,0
4946,9065,1683,1
4947,9068,615,0
4948,3085,187,0
4949,9069,374,0
4950,9070,442,0
4951,2022,149,0
4952,268,483,0
4953,4567,1136,1
4954,5544,768,0
4955,6988,109,0
4956,1057,682,1
4957,9077,1047,1
4958,377,358,0
4959,7541,1211,0
4960,4039,957,1
4961,9088,169,1
4962,6450,3,0
4963,6535,1056,1
4964,2945,1196,1
4965,9089,148,1
4966,5997,463,0
4967,5585,269,0
4968,8238,91,0
4969,9092,1369,1
4970,1545,48,1
4971,9094,49,1
4972,2364,1685,0
4973,338,390,1
4974,9096,83,1
4975,3919,188,0
4976,242,631,1
4977,9102,1346,0
4978,9104,170,1
4979,9105,409,1
4980,9106,286,1
4981,465,782,1
4982,1410,229,1
4983,9107,9,1
4984,5770,17,0
4985,9108,206,1
4986,9109,283,0
4987,6655,0,0
4988,7180,261,0
4989,315,279,1
4990,2585,0,0
4991,4981,1406,1
4992,9114,3,0
4993,2782,83,1
4994,97,25,0
4995,904,48,0
4996,8776,402,0
4997,5832,809,0
4998,3406,197,0
4999,4495,1688,0
5000,2972,82,1
5001,7481,348,1
5002,9121,247,1
5003,6895,196,0
5004,5335,1318,1
5005,1518,1689,1
5006,324,17,0
5007,943,265,0
5008,9125,374,0
5009,9127,402,0
5010,1020,185,0
5011,1873,17,0
5012,9128,588,1
5013,4209,595,0
5014,8174,0,0
5015,4660,374,0
5016,9132,142,0
5017,241,21,0
5018,3945,844,0
5019,813,1045,1
5020,7587,364,1
5021,9134,111,0
5022,2487,49,0
5023,3218,53,1
5024,9136,170,1
5025,2808,261,0
5026,4325,204,0
5027,7760,91,0
5028,354,158,0
5029,9139,160,1
5030,8296,813,1
5031,5394,183,1
5032,9142,38,1
5033,9143,25,0
5034,9144,49,0
5035,9146,543,1
5036,9147,4,0
5037,9149,49,0
5038,9150,155,0
5039,9152,109,0
5040,9154,1015,1
5041,9155,170,1
5042,6599,95,1
5043,9161,831,1
5044,9164,19,1
5045,8174,51,0
5046,7240,88,1
5047,4477,32,0
5048,1975,467,1
5049,9168,126,1
5050,9170,501,0
5051,5228,1663,1
5052,1399,204,0
5053,9173,3,0
5054,8021,429,0
5055,9149,17,0
5056,9179,189,1
5057,5251,409,1
5058,1695,837,0
5059,9181,40,1
5060,6639,148,0
5061,327,106,1
5062,4547,1696,0
5063,351,770,0
5064,9189,212,0
5065,3614,3,0
5066,2738,492,0
5067,9192,926,0
5068,3103,463,0
5069,1479,329,0
5070,4699,107,1
5071,3800,48,0
5072,5785,60,0
5073,638,311,1
5074,1025,3,0
5075,5436,48,0
5076,8180,543,1
5077,9202,1698,0
5078,8808,1445,0
5079,975,142,0
5080,850,926,1
5081,9205,148,1
5082,9207,694,0
5083,4934,463,0
5084,9209,1046,0
5085,1000,0,0
5086,3951,1701,0
5087,9213,38,1
5088,5373,53,1
5089,53,1241,1
5090,9221,521,1
5091,7632,1483,1
5092,9224,414,0
5093,6066,1183,1
5094,8761,374,0
5095,7959,60,0
5096,9225,3,0
5097,9226,1680,1
5098,7005,109,1
5099,3552,409,1
5100,1819,137,0
5101,9227,1099,1
5102,6068,196,0
5103,1803,182,0
5104,9234,374,0
5105,5840,429,0
5106,8946,391,0
5107,182,1504,0
5108,396,1103,0
5109,2997,91,0
5110,1975,663,0
5111,9189,200,0
5112,6162,3,0
5113,8158,874,0
5114,943,1704,0
5115,7082,694,0
5116,5587,1630,0
5117,1481,457,0
5118,9242,417,0
5119,9245,98,1
5120,561,936,0
5121,6237,102,0
5122,9252,3,0
5123,685,7,0
5124,589,405,0
5125,9256,364,1
5126,2579,197,0
5127,9261,313,0
5128,766,1476,1
5129,4851,0,0
5130,3149,197,0
5131,6549,3,0
5132,9265,521,1
5133,9266,428,1
5134,138,1707,0
5135,49,450,0
5136,9271,126,1
5137,3856,93,1
5138,9274,93,1
5139,9275,148,1
5140,8731,1708,0
5141,9280,1709,1
5142,3111,204,0
5143,1652,263,0
5144,9282,685,1
5145,3083,119,0
5146,9286,1710,0
5147,1197,1711,1
5148,9288,119,0
5149,9290,265,0
5150,9291,510,1
5151,9292,859,1
5152,1701,514,1
5153,5179,48,0
5154,6220,196,0
5155,498,994,1
5156,8989,601,0
5157,9297,196,0
5158,6492,3,0
5159,9302,300,1
5160,9304,86,1
5161,9305,7,1
5162,1589,941,1
5163,9310,1712,0
5164,641,0,0
5165,9313,991,1
5166,8694,402,1
5167,9316,168,1
5168,5268,18,0
5169,9318,148,1
5170,2306,329,0
5171,1718,404,0
5172,1791,1084,1
5173,7466,1713,1
5174,5062,1714,1
5175,9321,3,0
5176,9322,91,0
5177,1177,288,1
5178,7337,148,1
5179,1787,1715,0
5180,4127,234,0
5181,9327,57,1
5182,9328,265,0
5183,9329,402,0
5184,9330,170,1
5185,9331,1716,1
5186,6320,33,0
5187,7165,72,0
5188,9333,3,0
5189,9334,443,0
5190,3583,109,0
5191,6915,204,0
5192,8139,0,0
5193,1361,61,0
5194,7159,115,0
5195,4206,17,0
5196,1000,3,0
5197,5065,111,0
5198,9340,200,0
5199,9341,265,1
5200,6708,0,0
5201,6239,734,0
5202,405,91,0
5203,3150,0,0
5204,9344,60,0
5205,6829,991,1
5206,4314,17,0
5207,9349,82,1
5208,9350,18,0
5209,6605,88,0
5210,9351,35,1
5211,9352,782,1
5212,4997,49,0
5213,7794,74,1
5214,5248,140,0
5215,9353,82,1
5216,9354,3,0
5217,255,21,0
5218,4471,428,1
5219,9358,521,1
5220,9359,7,1
5221,9360,949,1
5222,9361,64,0
5223,4731,409,1
5224,9362,126,1
5225,4699,964,1
5226,9363,17,0
5227,49,1072,0
5228,9364,725,0
5229,8162,48,0
5230,9366,197,0
5231,9369,836,0
5232,9370,121,1
5233,9275,102,0
5234,7192,204,0
5235,9375,98,1
5236,3178,486,0
5237,8341,220,1
5238,182,1719,1
5239,9379,22,1
5240,9380,169,0
5241,658,1720,1
5242,4569,196,0
5243,6585,18,0
5244,1701,220,1
5245,9385,301,1
5246,4106,584,0
5247,6712,1483,0
5248,1975,220,0
5249,3305,98,1
5250,9392,18,0
5251,3619,17,1
5252,7350,501,0
5253,9395,102,0
5254,7277,362,0
5255,7105,288,1
5256,9396,637,1
5257,3986,259,1
5258,2158,25,0
5259,7193,189,1
5260,5655,300,1
5261,5480,992,0
5262,4272,21,0
5263,6560,91,0
5264,4891,61,1
5265,2377,265,0
5266,9400,514,0
5267,8773,22,0
5268,1628,119,0
5269,5913,25,0
5270,6824,187,1
5271,6059,17,0
5272,49,1096,0
5273,2872,1407,1
5274,1497,788,0
5275,2187,0,0
5276,7048,1350,0
5277,2581,212,1
5278,9404,155,0
5279,9405,1063,1
5280,9406,1296,0
5281,9407,3,0
5282,4503,88,0
5283,6568,33,0
5284,9408,1453,0
5285,3619,48,1
5286,242,483,0
5287,7795,204,0
5288,4377,514,0
5289,9410,210,1
5290,9411,160,1
5291,5248,204,0
5292,2977,615,0
5293,6963,1723,0
5294,2868,91,0
5295,9414,3,0
5296,5249,140,0
5297,205,259,0
5298,9418,126,1
5299,9068,196,0
5300,7129,60,0
5301,9427,543,1
5302,242,257,1
5303,8656,3,0
5304,5648,38,1
5305,9286,25,0
5306,9430,0,0
5307,9431,944,1
5308,9432,375,1
5309,6014,260,1
5310,9434,142,0
5311,9435,220,0
5312,9436,148,1
5313,7280,53,0
5314,920,3,0
5315,5153,0,0
5316,2110,95,0
5317,4722,3,0
5318,1420,189,1
5319,4462,204,0
5320,1814,93,1
5321,5044,939,1
5322,288,1726,0
5323,2167,17,0
5324,9440,220,1
5325,9441,3,0
5326,9445,1727,0
5327,377,402,0
5328,5673,1728,1
5329,8085,82,1
5330,3251,91,1
5331,9447,166,1
5332,9449,83,1
5333,9450,38,0
5334,9452,369,1
5335,9453,49,1
5336,4201,196,0
5337,6592,813,1
5338,2840,557,1
5339,9456,836,0
5340,9457,74,0
5341,9458,19,0
5342,9459,126,1
5343,5415,126,1
5344,2385,49,1
5345,48,412,0
5346,4879,158,0
5347,5783,3,0
5348,4252,170,1
5349,7091,74,0
5350,3221,543,0
5351,3019,371,1
5352,9471,200,0
5353,3231,58,0
5354,4726,22,1
5355,9474,170,1
5356,20,1731,0
5357,9480,0,0
5358,7791,91,0
5359,9481,521,1
5360,8908,399,1
5361,7217,3,0
5362,8520,93,1
5363,9483,0,0
5364,5957,537,0
5365,5767,126,1
5366,2699,694,0
5367,1787,185,0
5368,943,1407,0
5369,8938,126,1
5370,2448,392,0
5371,9491,292,0
5372,8384,40,0
5373,9492,119,0
5374,9493,18,0
5375,9494,189,1
5376,2881,111,0
5377,2518,102,0
5378,338,60,0
5379,2306,3,0
5380,49,409,0
5381,9502,782,1
5382,8857,193,1
5383,9503,91,0
5384,5560,18,0
5385,2580,1021,0
5386,3951,625,0
5387,4289,3,0
5388,9509,200,0
5389,9510,1272,1
5390,7718,187,0
5391,9513,443,1
5392,9514,303,0
5393,9484,70,1
5394,9515,122,1
5395,8399,1306,1
5396,5507,3,0
5397,9369,348,1
5398,411,3,0
5399,1747,61,0
5400,4981,762,1
5401,9521,3,0
5402,6028,456,0
5403,9524,102,0
5404,13,753,1
5405,1659,399,1
5406,5358,762,0
5407,4515,453,1
5408,4595,3,0
5409,288,426,0
5410,5138,22,1
5411,2241,48,0
5412,9525,1734,0
5413,3123,836,1
5414,9529,410,1
5415,9534,813,1
5416,9535,24,0
5417,9538,102,0
5418,9540,1736,1
5419,9543,442,0
5420,9544,48,0
5421,9545,456,0
5422,4286,9,1
5423,9550,17,0
5424,9552,374,0
5425,106,197,0
5426,267,724,0
5427,620,53,0
5428,8076,25,0
5429,7734,89,0
5430,1452,202,0
5431,1942,17,0
5432,5800,148,1
5433,5144,613,0
5434,9563,148,1
5435,9566,3,0
5436,8509,1397,0
5437,3521,25,0
5438,9569,269,0
5439,590,1011,1
5440,7844,402,0
5441,9572,429,1
5442,857,111,0
5443,9576,1580,0
5444,9577,149,0
5445,1192,204,0
5446,4538,197,0
5447,9578,1739,0
5448,2584,102,0
5449,2873,428,0
5450,4969,69,1
5451,9583,363,0
5452,9585,3,0
5453,0,197,0
5454,8618,155,0
5455,9586,3,0
5456,659,943,1
5457,4308,40,0
5458,954,3,1
5459,9588,220,1
5460,9590,557,0
5461,9591,49,1
5462,5965,220,1
5463,3774,0,0
5464,9594,771,1
5465,5986,72,1
5466,9595,3,0
5467,9596,126,1
5468,9602,95,1
5469,4176,345,0
5470,9603,834,1
5471,122,38,1
5472,6108,935,1
5473,9607,83,1
5474,6584,17,0
5475,1480,0,0
5476,9611,280,0
5477,4583,85,1
5478,9615,82,1
5479,9616,155,0
5480,268,762,0
5481,387,25,0
5482,9619,471,0
5483,2920,7,0
5484,2110,1554,0
5485,9623,53,1
5486,8008,17,0
5487,9629,0,0
5488,5540,25,0
5489,9631,19,1
5490,9632,3,0
5491,9633,191,0
5492,9634,82,1
5493,9635,3,0
5494,9636,626,1
5495,4940,329,0
5496,9638,416,0
5497,9639,148,1
5498,1068,311,1
5499,9642,83,1
5500,7018,89,1
5501,7602,724,0
5502,53,615,0
5503,9643,228,1
5504,1959,1625,0
5505,3085,1747,0
5506,903,197,0
5507,2207,160,1
5508,9444,1346,1
5509,5436,189,1
5510,3599,17,0
5511,8990,220,0
5512,9652,93,1
5513,9654,831,1
5514,6044,758,1
5515,9656,405,0
5516,2396,111,0
5517,6648,9,1
5518,2449,155,0
5519,1929,3,0
5520,3507,265,1
5521,5987,83,1
5522,6123,17,0
5523,5965,402,1
5524,9161,310,0
5525,1362,1722,0
5526,9664,187,0
5527,9665,109,1
5528,9668,259,1
5529,6170,244,0
5530,9669,588,1
5531,7324,24,0
5532,703,33,1
5533,9671,557,0
5534,1887,0,0
5535,9674,83,1
5536,4989,149,0
5537,9675,210,1
5538,9677,210,1
5539,1168,926,0
5540,9678,1304,1
5541,9680,1277,1
5542,8999,155,0
5543,9681,3,0
5544,9524,170,1
5545,4324,204,0
5546,48,689,0
5547,9290,49,1
5548,4885,7,0
5549,5702,286,1
5550,6458,1750,1
5551,387,1751,0
5552,4796,149,0
5553,9687,17,0
5554,9656,7,1
5555,9688,3,0
5556,8239,770,1
5557,9690,17,0
5558,9694,374,0
5559,4387,160,1
5560,9696,204,0
5561,5862,22,1
5562,9701,1311,1
5563,9702,17,0
5564,6,43,1
5565,8236,3,0
5566,615,1752,0
5567,49,259,0
5568,6507,391,1
5569,3571,329,0
5570,6758,1437,0
5571,9709,102,0
5572,2336,510,0
5573,9710,1520,1
5574,5348,1503,0
5575,8456,269,0
5576,9712,86,1
5577,2268,402,0
5578,4622,220,0
5579,3689,1072,0
5580,2920,49,0
5581,1095,40,0
5582,1807,111,0
5583,9716,91,1
5584,9717,260,0
5585,2158,1579,0
5586,6270,1754,1
5587,2888,95,0
5588,4234,82,1
5589,9722,939,1
5590,2055,1755,1
5591,7561,615,0
5592,3104,112,1
5593,9730,137,0
5594,6067,1757,0
5595,9731,1169,0
5596,9732,457,0
5597,5153,235,1
5598,6598,670,1
5599,9588,49,0
5600,9736,82,1
5601,9737,1759,1
5602,9738,235,1
5603,3497,216,0
5604,9741,0,0
5605,5496,265,0
5606,6065,3,0
5607,6215,941,1
5608,3020,122,0
5609,9751,247,1
5610,9494,48,0
5611,4475,543,1
5612,9752,57,1
5613,1522,1760,0
5614,659,1437,1
5615,4280,1369,1
5616,1038,82,1
5617,9756,829,1
5618,2761,3,0
5619,9759,83,1
5620,9762,807,1
5621,9763,18,0
5622,8951,369,1
5623,9764,776,0
5624,9767,47,1
5625,5380,220,0
5626,5640,758,0
5627,6019,48,0
5628,2291,627,1
5629,9771,725,0
5630,5663,1161,1
5631,9774,607,1
5632,7604,220,1
5633,1705,3,0
5634,9778,977,0
5635,9780,17,0
5636,9782,126,1
5637,9784,137,0
5638,9785,95,1
5639,9786,148,1
5640,4775,467,1
5641,249,187,1
5642,5602,975,0
5643,9698,1272,0
5644,9521,48,0
5645,9794,416,0
5646,8758,149,0
5647,2755,72,0
5648,3625,17,0
5649,5779,83,1
5650,6433,1086,0
5651,4020,17,1
5652,2118,824,1
5653,7175,3,0
5654,9802,155,0
5655,9803,60,0
5656,2561,115,0
5657,5328,618,0
5658,9807,329,0
5659,2012,1219,1
5660,9809,320,1
5661,9811,49,1
5662,9136,102,0
5663,9817,86,0
5664,9818,133,0
5665,2363,197,0
5666,1937,19,0
5667,9820,284,1
5668,9821,996,0
5669,9822,300,1
5670,871,111,0
5671,675,48,0
5672,781,239,0
5673,1745,220,1
5674,975,125,0
5675,4134,119,0
5676,8355,102,0
5677,20,392,1
5678,6046,1772,0
5679,8144,7,1
5680,106,0,0
5681,766,1773,1
5682,5715,102,0
5683,9839,3,1
5684,2545,402,0
5685,6845,109,1
5686,9840,204,0
5687,6162,136,1
5688,4555,91,0
5689,9843,3,0
5690,9844,1385,1
5691,9256,124,1
5692,9846,3,0
5693,5913,1084,1
5694,9851,3,0
5695,9852,1774,1
5696,6337,220,1
5697,7076,1503,0
5698,943,185,0
5699,1007,1016,1
5700,6046,457,0
5701,9858,3,0
5702,9861,220,1
5703,9863,187,1
5704,3523,24,0
5705,8516,102,0
5706,9866,269,1
5707,5956,3,0
5708,6387,91,0
5709,9550,3,0
5710,1008,1572,0
5711,9872,82,1
5712,943,7,0
5713,9873,771,1
5714,7447,115,0
5715,6824,964,1
5716,833,220,1
5717,9879,21,0
5718,9880,49,1
5719,5169,1777,1
5720,917,364,1
5721,6910,620,1
5722,9885,17,0
5723,242,399,1
5724,9886,412,0
5725,6446,48,0
5726,9887,256,0
5727,1811,1107,0
5728,9896,109,1
5729,160,201,1
5730,4463,160,0
5731,9898,920,0
5732,178,1778,1
5733,5705,0,0
5734,9667,200,0
5735,9344,50,1
5736,9901,47,1
5737,8797,137,1
5738,9904,17,0
5739,315,724,0
5740,9906,82,1
5741,3085,95,0
5742,9907,944,1
5743,3657,200,0
5744,4325,140,0
5745,9909,1712,0
5746,9911,348,1
5747,9913,369,1
5748,1426,48,0
5749,9916,260,1
5750,6764,615,0
5751,4549,1211,1
5752,9918,202,0
5753,9919,329,0
5754,352,142,1
5755,9922,19,1
5756,2761,99,1
5757,9923,33,0
5758,9021,269,0
5759,2455,109,1
5760,2545,1092,0
5761,7993,170,1
5762,9927,182,0
5763,1351,239,0
5764,9931,17,0
5765,3132,926,0
5766,9935,187,0
5767,2150,196,0
5768,9456,348,1
5769,268,1785,0
5770,2420,106,1
5771,3703,1675,0
5772,9068,60,0
5773,7128,457,0
5774,733,1786,0
5775,9947,82,1
5776,9333,82,1
5777,1161,329,1
5778,4907,48,0
5779,9950,771,1
5780,9951,410,1
5781,198,143,0
5782,9952,148,1
5783,9953,13,1
5784,8607,0,0
5785,6114,17,0
5786,9955,1346,1
5787,9956,369,1
5788,7347,119,0
5789,9958,582,0
5790,6383,514,0
5791,9960,86,0
5792,9961,7,0
5793,9963,126,1
5794,5065,1039,1
5795,9703,160,1
5796,75,280,0
5797,8687,137,0
5798,1193,126,1
5799,90,235,1
5800,6373,949,1
5801,9969,187,1
5802,9971,944,0
5803,9974,3,0
5804,7477,404,0
5805,5130,196,0
5806,9976,210,1
5807,8177,405,0
5808,9205,170,1
5809,4360,1462,0
5810,8761,109,0
5811,1548,22,0
5812,1787,1488,1
5813,2121,1513,0
5814,4520,3,0
5815,9981,22,0
5816,1390,95,0
5817,49,994,0
5818,2452,452,0
5819,9983,492,0
5820,9985,148,1
5821,943,1090,0
5822,7467,522,0
5823,2973,345,1
5824,6395,514,0
5825,3934,160,1
5826,9988,288,0
5827,9989,228,0
5828,2306,122,0
5829,2480,17,0
5830,288,25,0
5831,9994,315,1
5832,9996,3,0
5833,9998,114,1
5834,954,279,1
5835,1359,1791,1
5836,10000,220,1
5837,10001,212,1
5838,1596,111,0
5839,10004,492,0
5840,10007,483,1
5841,2110,920,0
5842,3939,943,1
5843,861,111,0
5844,63,48,0
5845,9189,22,0
5846,1703,295,0
5847,803,460,1
5848,10014,1792,1
5849,331,212,0
5850,10016,102,0
5851,9688,17,0
5852,10017,89,1
5853,8735,50,1
5854,10018,354,0
5855,1462,514,0
5856,10022,1387,0
5857,3162,1332,0
5858,5249,204,0
5859,1258,227,0
5860,8434,137,0
5861,3644,111,0
5862,10026,412,0
5863,10027,3,0
5864,4253,276,0
5865,10031,148,1
5866,4580,3,0
5867,2309,49,1
5868,5192,155,0
5869,10033,1483,1
5870,7462,455,1
5871,7085,358,1
5872,961,346,1
5873,2958,19,1
5874,8814,95,1
5875,10037,813,1
5876,10038,229,1
5877,7433,3,0
5878,10040,93,0
5879,6511,140,0
5880,10042,362,0
5881,7914,17,0
5882,1480,111,0
5883,10044,967,0
5884,10046,673,0
5885,4463,1483,1
5886,3272,38,1
5887,4360,815,1
5888,6866,25,0
5889,1085,33,1
5890,10052,204,0
5891,7731,1453,0
5892,2115,0,0
5893,10053,220,1
5894,10054,89,1
5895,3163,17,0
5896,3443,220,1
5897,10059,456,0
5898,10061,204,0
5899,7802,125,0
5900,10065,51,1
5901,9321,82,1
5902,10066,98,1
5903,5428,982,1
5904,4755,268,1
5905,10068,109,1
5906,3792,463,0
5907,2145,1798,0
5908,5199,25,0
5909,3990,557,0
5910,465,433,1
5911,658,809,0
5912,2961,0,0
5913,943,239,0
5914,10085,83,1
5915,9453,1800,0
5916,4638,133,0
5917,10087,18,0
5918,9417,279,1
5919,1189,593,0
5920,10092,347,1
5921,7402,169,0
5922,3539,3,0
5923,10094,91,1
5924,1950,1021,1
5925,7176,17,0
5926,10095,50,1
5927,6313,111,0
5928,601,442,0
5929,242,1802,1
5930,6535,363,0
5931,5325,126,1
5932,3961,33,0
5933,6824,3,0
5934,8547,204,0
5935,5241,284,1
5936,6341,402,1
5937,5313,1493,0
5938,10114,1287,1
5939,1718,3,0
5940,3789,1509,1
5941,4529,404,1
5942,1315,200,0
5943,6179,48,0
5944,10118,166,1
5945,8479,143,1
5946,10120,3,0
5947,10123,82,1
5948,10124,1805,1
5949,7238,220,1
5950,2223,715,1
5951,931,405,1
5952,2150,7,1
5953,10128,115,0
5954,2816,510,0
5955,766,429,0
5956,242,405,1
5957,10135,187,1
5958,5097,49,1
5959,1044,17,0
5960,1950,1473,0
5961,10142,1095,1
5962,8693,514,0
5963,7,1806,0
5964,6568,49,1
5965,1321,998,0
5966,10147,143,1
5967,49,1807,0
5968,5122,3,0
5969,2847,584,0
5970,10151,725,0
5971,943,1205,0
5972,1975,1149,0
5973,7642,851,1
5974,1570,358,0
5975,151,943,1
5976,4276,125,0
5977,49,1256,0
5978,9600,229,1
5979,3619,1808,1
5980,3002,3,0
5981,10160,719,0
5982,10161,15,1
5983,10163,405,0
5984,10164,210,1
5985,1297,95,1
5986,4734,412,0
5987,10168,124,1
5988,10169,107,1
5989,1807,1809,1
5990,10172,3,0
5991,9639,102,0
5992,9326,25,0
5993,10178,86,0
5994,1277,1811,0
5995,3539,17,0
5996,6028,467,0
5997,8469,404,0
5998,2385,187,0
5999,4260,212,1
6000,106,60,0
6001,577,49,0
6002,10189,131,0
6003,10191,1812,1
6004,8980,148,1
6005,4425,491,0
6006,6525,196,0
6007,10195,269,0
6008,1650,719,0
6009,10200,69,0
6010,4510,86,0
6011,10202,932,1
6012,10203,82,1
6013,8999,9,1
6014,2685,256,1
6015,6623,256,0
6016,4553,320,0
6017,10209,3,0
6018,8950,345,0
6019,374,170,1
6020,9602,38,1
6021,5141,72,1
6022,48,157,0
6023,3782,32,0
6024,2927,1625,1
6025,1276,39,0
6026,10213,966,0
6027,242,58,1
6028,5785,0,0
6029,1225,476,1
6030,10214,374,0
6031,3813,169,0
6032,5970,904,0
6033,10216,715,1
6034,6388,111,0
6035,2261,17,0
6036,3960,787,1
6037,10223,348,1
6038,1928,3,0
6039,7077,15,1
6040,8670,1816,1
6041,5976,48,0
6042,10225,3,0
6043,10226,86,0
6044,5123,142,0
6045,498,1817,1
6046,2882,48,0
6047,8617,460,1
6048,6235,991,1
6049,465,1819,1
6050,2065,60,0
6051,9958,1536,1
6052,10238,148,1
6053,8139,197,0
6054,8194,109,0
6055,2342,402,0
6056,4095,831,0
6057,10241,48,0
6058,181,1491,0
6059,10243,1278,1
6060,6388,3,0
6061,3763,851,1
6062,943,320,0
6063,2545,994,1
6064,4408,73,0
6065,5161,17,0
6066,10250,25,0
6067,2004,115,0
6068,3026,114,1
6069,10253,953,1
6070,7613,405,0
6071,7863,557,0
6072,10257,456,0
6073,10258,514,0
6074,10259,1535,1
6075,10261,122,1
6076,53,1719,1
6077,5699,17,0
6078,7370,126,1
6079,3464,1619,0
6080,3935,40,1
6081,2292,170,1
6082,1871,187,1
6083,4049,641,0
6084,5174,53,1
6085,10268,126,1
6086,7627,374,0
6087,10269,771,0
6088,6322,160,1
6089,5396,115,0
6090,49,676,0
6091,10273,126,1
6092,9363,3,0
6093,6648,155,0
6094,534,204,0
6095,2044,1208,1
6096,10274,607,1
6097,10276,126,1
6098,10277,1786,0
6099,10278,1118,0
6100,3205,455,1
6101,7754,93,1
6102,499,166,1
6103,200,17,0
6104,8174,269,1
6105,10284,17,0
6106,5522,939,0
6107,7791,57,1
6108,4645,1686,0
6109,377,1256,0
6110,178,0,0
6111,3119,491,0
6112,4389,1015,1
6113,5956,111,0
6114,9201,83,1
6115,6865,91,1
6116,10290,64,1
6117,10291,770,1
6118,661,160,1
6119,10295,310,1
6120,10296,1562,0
6121,4554,391,0
6122,10297,40,0
6123,10298,189,1
6124,10300,17,0
6125,1109,0,0
6126,10301,457,0
6127,2914,49,1
6128,2780,74,0
6129,1359,111,0
6130,1695,790,0
6131,6451,111,0
6132,2562,771,1
6133,8678,991,1
6134,2580,160,1
6135,10305,521,1
6136,4106,943,1
6137,698,124,1
6138,3291,456,0
6139,6270,1332,0
6140,3898,991,0
6141,3859,22,1
6142,2845,169,1
6143,10313,3,0
6144,7695,371,1
6145,5411,72,0
6146,5018,265,0
6147,10316,673,0
6148,6386,86,0
6149,6370,55,1
6150,8557,48,0
6151,2036,22,0
6152,3522,979,1
6153,8950,382,0
6154,10178,1829,0
6155,9059,3,0
6156,10323,514,0
6157,1254,260,0
6158,1441,189,1
6159,10325,301,1
6160,10329,1032,0
6161,10330,55,1
6162,2621,98,0
6163,6073,48,0
6164,5857,3,0
6165,10336,49,1
6166,10344,442,0
6167,8848,25,0
6168,612,91,0
6169,5456,189,1
6170,10347,836,0
6171,3707,584,0
6172,2621,0,0
6173,4174,399,0
6174,10349,3,0
6175,8120,38,0
6176,8760,25,0
6177,10351,17,0
6178,9988,592,0
6179,10354,18,0
6180,2422,200,0
6181,10356,155,0
6182,7046,49,1
6183,2841,460,1
6184,7254,405,0
6185,1326,1020,1
6186,685,1072,0
6187,2121,815,1
6188,6770,557,0
6189,2507,788,1
6190,7222,170,1
6191,8138,3,0
6192,9107,143,1
6193,10368,119,0
6194,10369,49,1
6195,10372,158,1
6196,8383,48,0
6197,4699,49,0
6198,10374,137,0
6199,8670,1198,1
6200,5474,804,1
6201,7508,374,0
6202,8950,17,0
6203,1700,3,0
6204,4960,86,0
6205,2034,197,0
6206,1480,615,0
6207,3653,831,1
6208,1244,643,0
6209,1701,212,1
6210,10381,265,0
6211,10382,883,0
6212,7369,91,0
6213,10383,3,0
6214,10385,137,0
6215,6329,405,0
6216,2634,17,0
6217,10388,228,1
6218,10014,1198,0
6219,1644,149,0
6220,1129,670,1
6221,200,3,0
6222,3311,279,1
6223,2187,122,1
6224,578,160,1
6225,1998,771,1
6226,6767,60,0
6227,10397,99,1
6228,338,494,1
6229,4457,3,0
6230,10398,109,1
6231,10278,825,1
6232,9802,364,1
6233,10404,86,1
6234,10406,595,0
6235,8693,220,1
6236,10407,1838,1
6237,6067,1839,0
6238,9867,369,1
6239,8656,17,0
6240,10408,170,1
6241,6134,170,1
6242,6320,49,1
6243,8599,1521,0
6244,1492,83,1
6245,1168,141,0
6246,10415,64,1
6247,49,212,0
6248,4699,631,1
6249,10420,82,1
6250,1050,3,0
6251,3619,0,0
6252,10423,548,1
6253,8548,404,1
6254,10344,348,0
6255,10425,95,1
6256,242,991,1
6257,10426,49,0
6258,561,33,1
6259,10429,995,0
6260,5454,557,0
6261,10432,228,1
6262,9491,944,1
6263,10433,148,1
6264,10435,102,0
6265,9103,1021,1
6266,2300,460,1
6267,7175,17,1
6268,10438,200,0
6269,8729,463,0
6270,9329,1103,0
6271,1695,1842,0
6272,6708,615,0
6273,5963,1843,0
6274,620,106,0
6275,9969,1103,0
6276,3497,17,0
6277,10443,119,1
6278,5682,9,1
6279,1102,320,1
6280,6489,1040,1
6281,10444,156,1
6282,7951,501,0
6283,3743,33,0
6284,9824,18,0
6285,9327,91,0
6286,930,72,1
6287,10450,939,0
6288,4842,390,1
6289,10454,166,1
6290,10455,137,0
6291,10457,1845,1
6292,4679,1247,0
6293,9300,133,1
6294,5976,204,0
6295,4083,1272,0
6296,10460,204,0
6297,1400,17,0
6298,10461,19,1
6299,1668,95,0
6300,10462,137,0
6301,9703,315,1
6302,10464,382,0
6303,2733,0,1
6304,5934,220,1
6305,5228,779,1
6306,1244,1846,1
6307,4756,3,0
6308,6277,374,0
6309,864,137,0
6310,6868,1238,1
6311,9785,391,0
6312,9714,126,1
6313,10470,93,1
6314,2873,122,0
6315,1695,102,0
6316,6121,926,0
6317,10476,17,1
6318,930,1024,0
6319,10479,1850,0
6320,160,239,0
6321,3513,111,0
6322,10480,60,0
