,smiles,sequence,interactions
1615,59,331,0
1616,20,241,1
1617,1344,1521,0
1618,224,1522,0
1619,205,72,1
1620,1345,3,1
1621,1346,380,1
1622,53,756,0
1623,1058,1372,0
1624,1137,592,1
1625,985,319,1
1626,1348,1524,1
1627,969,2,1
1628,485,1032,0
1629,1145,646,0
1630,120,2,1
1631,1351,1526,1
1632,82,1527,0
1633,290,1528,0
1634,256,1080,1
1635,176,173,0
1636,407,425,1
1637,1353,2,1
1638,1354,15,1
1639,171,80,0
1640,1199,182,1
1641,20,519,1
1642,39,1534,1
1643,459,183,1
1644,119,42,1
1645,91,1474,1
1646,20,1535,1
1647,20,1536,1
1648,1358,893,0
1649,134,1537,0
1650,1359,30,1
1651,221,1538,0
1652,20,580,1
1653,469,1542,0
1654,428,100,0
1655,20,469,1
1656,1363,990,0
1657,1366,1,1
1658,162,1101,0
1659,20,1039,1
1660,388,310,0
1661,1367,853,0
1662,39,578,1
1663,214,124,0
1664,895,1247,0
1665,1368,170,1
1666,1244,1127,1
1667,1370,15,1
1668,20,1432,1
1669,22,188,0
1670,179,659,0
1671,198,1550,0
1672,1373,139,1
1673,75,776,0
1674,1006,208,0
1675,224,796,0
1676,20,1551,1
1677,1146,139,1
1678,39,30,1
1679,256,118,1
1680,395,1554,0
1681,1374,1334,0
1682,1375,803,1
1683,121,1017,1
1684,75,23,0
1685,39,1359,1
1686,1013,1,1
1687,1377,339,0
1688,1379,338,1
1689,256,877,1
1690,1000,1,1
1691,121,1556,1
1692,39,1557,1
1693,73,158,0
1694,23,1469,0
1695,32,1558,0
1696,39,331,1
1697,705,2,1
1698,91,574,1
1699,1353,2,1
1700,1020,1338,0
1701,831,299,0
1702,182,969,0
1703,20,1403,1
1704,603,1274,1
1705,86,659,0
1706,177,1391,1
1707,659,1,1
1708,94,1359,1
1709,1389,1563,0
1710,479,546,0
1711,315,1208,0
1712,1390,8,1
1713,1391,3,1
1714,71,224,0
1715,80,118,1
1716,971,139,0
1717,1394,1,1
1718,5,1311,0
1719,1395,15,1
1720,1396,596,0
1721,134,1565,0
1722,59,1181,0
1723,94,571,1
1724,421,8,1
1725,1399,338,1
1726,20,1566,1
1727,148,1567,0
1728,1013,2,1
1729,1405,283,1
1730,401,1163,0
1731,23,108,0
1732,39,1571,1
1733,72,459,0
1734,1407,1,1
1735,397,1575,0
1736,1409,175,0
1737,712,1,1
1738,119,571,1
1739,177,26,1
1740,1188,474,1
1741,788,281,0
1742,1412,1,1
1743,20,265,1
1744,281,1092,0
1745,105,441,1
1746,933,792,1
1747,939,177,0
1748,1413,35,0
1749,895,1175,0
1750,105,1581,1
1751,831,796,0
1752,590,474,1
1753,954,1582,0
1754,632,1,1
1755,401,965,0
1756,379,1068,0
1757,569,569,0
1758,98,367,0
1759,1000,1,1
1760,649,779,0
1761,1027,1225,0
1762,1001,339,0
1763,473,770,0
1764,98,1129,0
1765,133,612,0
1766,1098,720,0
1767,1420,1152,0
1768,1421,1588,1
1769,1038,753,0
1770,134,1589,0
1771,39,508,1
1772,494,160,0
1773,1422,163,0
1774,508,1242,1
1775,39,40,1
1776,730,1,1
1777,39,346,1
1778,23,380,0
1779,1423,466,0
1780,793,160,1
1781,224,1591,0
1782,1027,1325,0
1783,39,1594,1
1784,53,832,0
1785,568,1392,0
1786,121,1596,1
1787,467,1597,1
1788,159,68,0
1789,551,30,1
1790,39,8,1
1791,214,109,0
1792,74,879,0
1793,814,1,1
1794,39,497,1
1795,1427,686,1
1796,73,1602,0
1797,39,1603,1
1798,20,1604,1
1799,379,1311,0
1800,20,183,1
1801,311,1147,0
1802,20,706,1
1803,254,1382,1
1804,53,699,0
1805,49,1,1
1806,471,170,1
1807,20,104,1
1808,1413,331,0
1809,205,1119,1
1810,179,521,0
1811,21,340,0
1812,14,530,0
1813,1433,15,1
1814,676,1,1
1815,2,2,1
1816,39,91,1
1817,292,1080,1
1818,1435,220,1
1819,1436,561,0
1820,39,1177,1
1821,254,225,1
1822,145,1310,0
1823,172,877,1
1824,305,893,0
1825,20,497,1
1826,1351,462,1
1827,86,1526,0
1828,350,514,0
1829,538,1611,0
1830,419,124,1
1831,1231,890,0
1832,1441,1590,1
1833,379,1613,0
1834,843,822,0
1835,801,1,1
1836,224,358,0
1837,388,1614,0
1838,105,1020,1
1839,508,1616,1
1840,1035,212,1
1841,245,15,1
1842,1446,139,1
1843,20,353,1
1844,397,1087,0
1845,1447,139,1
1846,1448,736,0
1847,15,1619,1
1848,91,712,1
1849,23,659,0
1850,868,322,0
1851,134,1311,0
1852,15,1620,1
1853,98,264,0
1854,221,1621,0
1855,20,83,1
1856,1351,462,1
1857,39,519,1
1858,53,1626,0
1859,20,470,1
1860,645,1628,1
1861,20,1266,1
1862,23,1289,0
1863,42,1039,0
1864,881,1629,0
1865,660,373,0
1866,121,1631,1
1867,160,102,0
1868,36,321,0
1869,1456,1489,0
1870,20,1125,1
1871,20,1125,1
1872,23,1633,0
1873,39,380,1
1874,39,1634,1
1875,1022,253,0
1876,20,1165,1
1877,24,310,0
1878,421,1635,1
1879,25,578,1
1880,23,235,0
1881,53,217,0
1882,428,215,0
1883,560,1636,0
1884,179,813,0
1885,177,26,1
1886,1460,283,1
1887,20,1631,1
1888,1461,843,0
1889,39,1638,1
1890,179,846,0
1891,684,194,0
1892,59,1240,0
1893,1359,30,1
1894,39,26,1
1895,679,1,1
1896,39,574,1
1897,1463,757,1
1898,878,757,0
1899,121,318,1
1900,1468,1,1
1901,1469,1642,1
1902,1471,726,0
1903,1125,353,0
1904,1366,1,1
1905,300,273,0
1906,55,2,1
1907,1473,331,0
1908,620,40,1
1909,1474,799,0
1910,92,824,0
1911,276,1,1
1912,1475,175,0
1913,39,42,1
1914,105,117,1
1915,266,676,0
1916,1476,139,1
1917,734,224,0
1918,75,10,0
1919,303,1,1
1920,603,676,1
1921,281,426,0
1922,790,425,0
1923,1479,646,0
1924,301,367,0
1925,395,451,0
1926,24,482,0
1927,42,334,0
1928,73,484,0
1929,20,706,1
1930,452,1,1
1931,59,1183,0
1932,1291,200,1
1933,402,1,1
1934,402,1,1
1935,91,1647,1
1936,883,53,1
1937,98,402,0
1938,91,1648,1
1939,1488,3,1
1940,234,1491,1
1941,99,523,0
1942,790,902,0
1943,971,700,0
1944,15,1651,1
1945,105,209,1
1946,1492,53,1
1947,42,675,0
1948,479,931,0
1949,1493,297,0
1950,413,46,0
1951,20,510,1
1952,1380,1104,1
1953,395,21,0
1954,47,754,0
1955,120,1,1
1956,1497,1331,0
1957,20,1588,1
1958,20,266,1
1959,715,574,1
1960,350,1171,0
1961,237,372,0
1962,162,1346,0
1963,1500,160,1
1964,388,1256,0
1965,300,1657,0
1966,1114,437,1
1967,750,1536,0
1968,237,1658,0
1969,237,17,0
1970,1501,117,1
1971,245,1,1
1972,853,68,1
1973,1359,580,1
1974,234,1660,0
1975,94,15,1
1976,20,1516,1
1977,180,1465,0
1978,753,1367,0
1979,237,536,0
1980,20,183,1
1981,987,1,1
1982,154,1664,0
1983,91,33,1
1984,305,1665,0
1985,610,53,1
1986,20,1666,1
1987,643,853,0
1988,431,46,0
1989,660,186,0
1990,53,582,0
1991,15,707,1
1992,176,538,0
1993,395,1667,0
1994,224,1242,0
1995,276,1,1
1996,840,323,0
1997,393,422,1
1998,660,796,0
1999,144,868,0
2000,459,1113,1
2001,0,175,0
2002,94,15,1
2003,182,1585,0
2004,1091,797,0
2005,950,1,1
2006,86,1669,0
2007,121,647,1
2008,39,536,1
2009,515,1670,0
2010,1509,286,0
2011,309,256,1
2012,23,1382,0
2013,1359,30,1
2014,659,1,1
2015,39,462,1
2016,1511,950,0
2017,379,42,0
2018,830,331,0
2019,401,355,0
2020,224,168,0
2021,1512,480,1
2022,121,1596,1
2023,1068,283,1
2024,97,1657,0
2025,20,517,1
2026,1515,1091,0
2027,1516,15,1
2028,15,340,1
2029,388,331,1
2030,179,173,0
2031,177,1674,1
2032,1517,15,1
2033,752,72,1
2034,334,1406,0
2035,402,1,1
2036,1522,461,0
2037,1523,686,0
2038,275,911,0
2039,105,1441,1
2040,611,482,0
2041,59,1677,0
2042,473,745,0
2043,1526,183,1
2044,211,550,0
2045,1527,1438,0
2046,205,611,1
2047,1339,221,0
2048,39,1678,1
2049,23,473,0
2050,479,1679,0
2051,301,1680,0
2052,900,1,1
2053,20,639,1
2054,1530,1474,1
2055,699,246,0
2056,421,1681,1
2057,281,1,0
2058,254,1215,1
2059,599,1602,0
2060,39,151,1
2061,1531,2,1
2062,75,21,0
2063,150,1193,0
2064,196,1683,0
2065,20,210,1
2066,39,1685,1
2067,162,1289,0
2068,179,1517,0
2069,178,2,1
2070,150,60,0
2071,20,426,1
2072,1025,1,1
2073,20,849,1
2074,20,5,1
2075,20,764,1
2076,388,1020,0
2077,471,788,1
2078,27,1474,1
2079,39,1097,1
2080,20,977,1
2081,39,1687,1
2082,39,1084,1
2083,172,571,1
2084,91,1359,1
2085,1535,307,1
2086,20,1688,1
2087,1017,782,0
2088,1061,143,0
2089,182,922,0
2090,496,483,0
2091,799,387,1
2092,53,1,0
2093,49,1,1
2094,822,1455,0
2095,77,582,0
2096,1539,8,1
2097,1443,1125,1
2098,1540,399,1
2099,134,612,0
2100,645,1391,1
2101,1541,969,0
2102,362,1,1
2103,121,1225,1
2104,888,1,1
2105,417,1693,0
2106,1199,338,1
2107,39,1582,1
2108,211,1538,0
2109,211,728,0
2110,134,115,0
2111,1544,1697,0
2112,20,1678,1
2113,403,1,1
2114,428,310,0
2115,1546,1,1
2116,1547,1699,0
2117,25,42,1
2118,388,879,0
2119,20,1582,1
2120,821,1459,0
2121,494,557,0
2122,1470,1,1
2123,1549,15,1
2124,1550,1189,1
2125,334,663,0
2126,20,183,1
2127,419,110,1
2128,121,1702,1
2129,20,1581,1
2130,1251,170,1
2131,177,1391,1
2132,20,241,1
2133,556,1187,1
2134,679,1,1
2135,1552,594,0
2136,1447,139,1
2137,105,1,1
2138,1553,1,1
2139,1063,319,0
2140,1225,1,1
2141,603,1059,1
2142,1554,160,1
2143,420,86,0
2144,1556,1,1
2145,20,686,1
2146,332,15,1
2147,933,580,1
2148,1324,606,1
2149,86,145,0
2150,1558,186,0
2151,1559,1247,0
2152,395,830,0
2153,830,430,0
2154,33,319,1
2155,300,351,0
2156,645,1628,1
2157,1561,1,1
2158,421,309,1
2159,372,383,0
2160,205,877,1
2161,39,685,1
2162,91,1403,1
2163,778,571,1
2164,1563,548,1
2165,1342,95,0
2166,14,416,0
2167,53,471,0
2168,875,92,1
2169,614,208,0
2170,1194,238,0
2171,39,689,1
2172,20,1116,1
2173,1561,1,1
2174,228,614,1
2175,853,973,1
2176,1566,163,0
2177,91,574,1
2178,830,564,0
2179,53,1056,0
2180,609,578,1
2181,1028,15,1
2182,1567,459,0
2183,42,890,0
2184,643,686,0
2185,923,15,1
2186,814,1,1
2187,20,83,1
2188,599,811,0
2189,137,2,1
2190,1570,1,1
2191,430,71,1
2192,496,1,1
2193,20,1712,1
2194,599,297,0
2195,1216,990,0
2196,753,832,0
2197,39,606,1
2198,759,753,0
2199,1234,1408,0
2200,1573,398,1
2201,1574,612,1
2202,221,903,0
2203,39,1717,1
2204,1000,1,1
2205,346,1263,0
2206,1576,338,1
2207,1122,1334,0
2208,121,331,1
2209,1578,623,0
2210,498,334,0
2211,70,1138,0
2212,796,512,0
2213,6,1718,0
2214,121,817,1
2215,15,1678,1
2216,209,3,1
2217,1135,1,1
2218,187,454,1
2219,91,40,1
2220,603,404,1
2221,987,1,1
2222,71,212,0
2223,519,1,1
2224,1446,139,1
2225,1583,1455,0
2226,20,183,1
2227,1585,1118,1
2228,39,404,1
2229,969,1,1
2230,36,1665,0
2231,23,1331,0
2232,237,451,0
2233,39,1721,1
2234,20,892,1
2235,1588,8,1
2236,676,1,1
2237,799,792,1
2238,74,1722,0
2239,228,614,1
2240,86,164,0
2241,1374,1182,0
2242,20,318,1
2243,903,633,0
2244,421,8,1
2245,1590,1237,0
2246,15,510,1
2247,20,319,1
2248,192,310,0
2249,1591,15,1
2250,561,274,0
2251,933,30,1
2252,761,117,1
2253,145,561,0
2254,379,1725,0
2255,15,151,1
2256,837,739,0
2257,121,1266,1
2258,421,1727,1
2259,1025,1,1
2260,36,1139,0
2261,121,1631,1
2262,1598,1679,0
2263,121,497,1
2264,365,580,1
2265,1470,1,1
2266,105,510,1
2267,785,1439,0
2268,92,1032,0
2269,96,311,0
2270,20,83,1
2271,254,1219,1
2272,20,1729,1
2273,1601,15,1
2274,91,320,1
2275,20,1080,1
2276,984,1730,0
2277,224,1731,0
2278,551,792,1
2279,1230,283,1
2280,799,30,1
2281,459,183,1
2282,603,88,1
2283,599,792,0
2284,39,183,1
2285,71,934,0
2286,954,911,0
2287,74,1735,0
2288,20,483,1
2289,785,569,0
2290,1539,8,1
2291,98,807,0
2292,829,1736,0
2293,15,26,1
2294,1359,792,1
2295,23,318,0
2296,1608,1419,1
2297,1546,1,1
2298,133,917,0
2299,162,823,0
2300,1609,53,1
2301,20,298,1
2302,39,1744,1
2303,14,1355,0
2304,1610,8,1
2305,1611,139,1
2306,55,1,1
2307,39,1482,1
2308,14,130,0
2309,181,879,0
2310,327,1,1
2311,94,1491,1
2312,840,1723,0
2313,179,225,0
2314,39,1017,1
2315,576,822,0
2316,477,283,1
2317,1612,1,1
2318,20,1266,1
2319,46,1367,0
2320,39,1447,1
2321,144,576,0
2322,237,843,0
2323,1613,535,0
2324,1192,283,1
2325,98,1565,0
2326,1614,953,0
2327,121,1747,1
2328,785,572,0
2329,1175,1,1
2330,563,1550,0
2331,853,428,1
2332,20,868,1
2333,39,1266,1
2334,499,1749,0
2335,39,10,1
2336,20,1751,1
2337,72,557,0
2338,343,167,0
2339,223,764,1
2340,1000,283,1
2341,5,169,0
2342,616,1724,1
2343,224,1263,0
2344,1412,1,1
2345,403,1,1
2346,211,1752,0
2347,1620,109,0
2348,954,1184,0
2349,20,1755,1
2350,39,174,1
2351,997,1756,0
2352,900,1,1
2353,39,1051,1
2354,214,1757,0
2355,176,1068,0
2356,121,1758,1
2357,20,1760,1
2358,20,667,1
2359,602,671,1
2360,211,228,0
2361,496,1761,0
2362,14,1496,0
2363,1626,1,1
2364,53,1722,0
2365,74,1762,0
2366,70,1722,0
2367,23,660,0
2368,632,1,1
2369,20,1764,1
2370,1366,1,1
2371,395,927,0
2372,300,786,0
2373,39,470,1
2374,180,1162,0
2375,86,155,0
2376,39,129,1
2377,1433,15,1
2378,42,921,0
2379,134,91,0
2380,49,1,1
2381,1630,807,0
2382,388,880,0
2383,1634,53,1
2384,1307,128,0
2385,39,1017,1
2386,1636,1334,0
2387,1380,1582,1
2388,214,368,0
2389,39,465,1
2390,134,655,0
2391,933,30,1
2392,121,667,1
2393,39,377,1
2394,181,1455,0
2395,39,241,1
2396,388,1770,0
2397,1441,286,1
2398,840,1528,0
2399,70,1489,0
2400,115,1,1
2401,1638,1,1
2402,1640,1,1
2403,254,1219,1
2404,39,380,1
2405,39,183,1
2406,300,729,0
2407,1166,1772,0
2408,20,1566,1
2409,187,1616,1
2410,1068,1,1
2411,20,1119,1
2412,1644,71,1
2413,497,546,1
2414,20,1775,1
2415,397,214,0
2416,14,265,0
2417,358,927,1
2418,900,1,1
2419,594,877,1
2420,304,2,1
2421,365,30,1
2422,20,561,1
2423,296,225,0
2424,39,331,1
2425,473,38,0
2426,1511,1311,0
2427,655,403,0
2428,428,31,0
2429,8,8,1
2430,181,1762,0
2431,532,139,1
2432,1401,625,0
2433,40,625,0
2434,1651,1674,0
2435,39,885,1
2436,215,1783,0
2437,469,1441,0
2438,254,319,1
2439,428,281,0
2440,1654,1381,1
2441,20,30,1
2442,71,1165,0
2443,1025,1,1
2444,407,1225,1
2445,121,1396,1
2446,228,151,1
2447,843,928,0
2448,341,1,1
2449,237,1063,0
2450,277,910,0
2451,400,1558,0
2452,39,51,1
2453,1659,220,1
2454,105,1787,1
2455,1485,1788,0
2456,23,1028,0
2457,1287,8,1
2458,1660,1355,0
2459,86,1091,0
2460,39,807,1
2461,105,441,1
2462,355,151,1
2463,39,1439,1
2464,74,1094,0
2465,1583,1036,0
2466,419,1724,1
2467,1,522,0
2468,45,580,1
2469,1662,1181,0
2470,401,1104,0
2471,1412,1,1
2472,134,658,0
2473,1027,879,0
2474,632,1,1
2475,650,175,0
2476,39,724,1
2477,39,545,1
2478,39,1560,1
2479,1093,1,0
2480,219,437,1
2481,91,340,1
2482,23,649,0
2483,39,1201,1
2484,27,26,1
2485,182,124,0
2486,39,42,1
2487,1000,1,1
2488,39,813,1
2489,86,1152,0
2490,74,163,0
2491,788,831,0
2492,15,1118,1
2493,485,299,0
2494,845,225,0
2495,198,380,0
2496,539,1208,1
2497,1129,1,1
2498,121,721,1
2499,551,580,1
2500,177,1391,1
2501,125,336,0
2502,1613,1799,0
2503,5,1210,0
2504,224,1028,0
2505,91,1778,1
2506,20,357,1
2507,20,1801,1
2508,1262,35,0
2509,1674,3,1
2510,91,1803,1
2511,490,770,0
2512,1675,885,1
2513,802,1804,1
2514,1275,546,1
2515,205,764,1
2516,121,1119,1
2517,614,956,0
2518,98,1585,0
2519,569,1808,0
2520,992,1,1
2521,788,1181,0
2522,25,571,1
2523,1678,130,1
2524,1401,1809,0
2525,1679,676,1
2526,275,1263,0
2527,1072,1,1
2528,39,1116,1
2529,20,1558,1
2530,121,887,1
2531,158,93,0
2532,177,1657,1
2533,254,1396,1
2534,20,183,1
2535,1682,446,1
2536,1683,1,1
2537,303,1,1
2538,205,927,1
2539,134,1814,0
2540,182,683,0
2541,181,711,0
2542,931,160,0
2543,46,931,0
2544,659,1,1
2545,422,369,0
2546,655,1815,0
2547,1013,1,1
2548,508,1310,1
2549,39,999,1
2550,1485,238,0
2551,785,990,0
2552,560,1666,0
2553,134,1816,0
2554,1441,1266,1
2555,569,990,0
2556,1336,1116,1
2557,1684,759,0
2558,1685,646,0
2559,401,1008,0
2560,42,1818,0
2561,999,1325,0
2562,179,484,0
2563,1526,297,1
2564,1686,322,0
2565,655,775,0
2566,205,803,1
2567,614,1819,0
2568,1262,823,0
2569,39,1475,1
2570,881,542,0
2571,645,561,1
2572,202,91,0
2573,39,728,1
2574,913,1677,0
2575,821,990,0
2576,748,15,1
2577,788,1669,0
2578,538,1670,0
2579,228,377,1
2580,1225,1,1
2581,448,7,0
2582,666,1144,0
2583,444,571,1
2584,309,30,1
2585,39,1821,1
2586,426,88,0
2587,328,1,1
2588,182,368,0
2589,20,1187,1
2590,300,1406,0
2591,508,1822,1
2592,327,1,1
2593,20,53,1
2594,821,1322,0
2595,1013,1,1
2596,1692,398,1
2597,880,646,0
2598,177,26,1
2599,1496,1215,0
2600,549,612,1
2601,228,151,1
2602,421,1569,1
2603,39,500,1
2604,182,470,0
2605,1694,1799,0
2606,482,445,0
2607,1695,182,1
2608,935,1590,0
2609,1127,227,0
2610,1698,3,1
2611,39,766,1
2612,20,972,1
2613,202,578,0
2614,603,8,1
2615,508,1125,1
2616,783,660,0
2617,39,1043,1
2618,1703,1043,0
2619,23,788,0
2620,181,1346,0
2621,39,962,1
2622,20,706,1
2623,1027,271,0
2624,509,647,0
2625,20,1277,1
2626,20,398,1
2627,86,867,0
2628,1193,265,0
2629,20,1832,1
2630,39,1833,1
2631,1709,928,0
2632,640,2,1
2633,969,1,1
2634,91,183,1
2635,97,1371,0
2636,94,927,1
2637,640,1,1
2638,39,1094,1
2639,133,1241,0
2640,937,843,0
2641,379,1811,0
2642,39,535,1
2643,1671,885,1
2644,1711,88,1
2645,39,1837,1
2646,1712,1839,0
2647,1047,1840,0
2648,1413,1139,0
2649,1576,592,1
2650,20,1131,1
2651,1177,283,1
2652,216,1280,0
2653,86,497,0
2654,395,807,0
2655,1714,482,0
2656,1715,130,1
2657,590,474,1
2658,405,1590,0
2659,94,1821,1
2660,20,988,1
2661,864,442,0
2662,459,183,1
2663,1456,861,0
2664,139,550,0
2665,256,611,1
2666,49,1,1
2667,196,268,0
2668,296,1203,0
2669,799,499,1
2670,1720,117,1
2671,1721,1,1
2672,74,1310,0
2673,987,1,1
2674,20,999,1
2675,817,92,1
2676,134,1152,0
2677,1723,1844,0
2678,524,612,0
2679,311,1845,0
2680,508,1647,1
2681,20,706,1
2682,712,1,1
2683,1348,1524,1
2684,20,1634,1
2685,39,33,1
2686,53,1504,0
2687,20,1822,1
2688,750,929,0
2689,121,611,1
2690,94,252,1
2691,39,906,1
2692,358,1080,1
2693,1725,160,1
2694,348,1519,0
2695,310,910,0
2696,277,1849,0
2697,644,15,1
2698,476,2,1
2699,39,380,1
2700,39,1628,1
2701,371,11,0
2702,1366,1,1
2703,371,1420,0
2704,655,1209,0
2705,20,241,1
2706,1029,917,0
2707,91,685,1
2708,469,437,0
2709,1441,1266,1
2710,1728,612,1
2711,39,1177,1
2712,20,183,1
2713,365,227,1
2714,24,92,0
2715,1728,612,1
2716,39,1475,1
2717,1225,1,1
2718,1729,1,1
2719,20,954,1
2720,5,1811,0
2721,868,1503,0
2722,508,653,1
2723,395,1756,0
2724,1732,1851,0
2725,1006,367,0
2726,121,519,1
2727,1135,1,1
2728,25,118,1
2729,1733,53,1
2730,1093,641,0
2731,42,1199,0
2732,177,26,1
2733,784,139,1
2734,611,910,0
2735,888,1,1
2736,39,237,1
2737,237,168,0
2738,20,1355,1
2739,14,565,0
2740,471,367,0
2741,39,1766,1
2742,880,1056,0
2743,1740,592,1
2744,122,1749,0
2745,144,1854,0
2746,1741,1286,0
2747,120,1,1
2748,181,1855,0
2749,85,960,1
2750,1723,497,0
2751,1744,3,1
2752,379,307,0
2753,334,1856,0
2754,134,1858,0
2755,75,1325,0
2756,1407,1,1
2757,1745,1859,0
2758,1098,986,0
2759,23,753,0
2760,74,454,0
2761,179,1020,0
2762,417,1861,0
2763,1750,1463,1
2764,39,611,1
2765,39,241,1
2766,1225,1,1
2767,144,711,0
2768,196,701,0
2769,95,807,0
2770,355,151,1
2771,20,1631,1
2772,20,108,1
2773,1752,1139,0
2774,1753,1474,0
2775,918,139,1
2776,70,387,0
2777,334,445,0
2778,192,224,0
2779,785,331,0
2780,91,40,1
2781,1754,1,1
2782,1756,67,0
2783,413,582,0
2784,1188,474,1
2785,309,17,1
2786,659,1,1
2787,20,53,1
2788,20,1456,1
2789,1729,1,1
2790,20,1104,1
2791,59,168,0
2792,20,1866,1
2793,148,893,0
2794,14,1091,0
2795,459,183,1
2796,179,955,0
2797,1153,571,1
2798,611,51,0
2799,479,46,0
2800,23,1868,0
2801,23,1869,0
2802,1757,753,0
2803,1183,8,1
2804,20,1721,1
2805,15,960,1
2806,91,1569,1
2807,86,907,0
2808,538,564,0
2809,700,580,1
2810,712,1,1
2811,23,1125,0
2812,290,952,0
2813,177,1674,1
2814,20,510,1
2815,309,387,1
2816,80,118,1
2817,490,519,1
2818,1460,1,1
2819,1000,1,1
2820,120,1,1
2821,20,1165,1
2822,1695,592,1
2823,827,666,0
2824,413,1056,0
2825,177,26,1
2826,334,160,1
2827,119,1,1
2828,551,580,1
2829,276,1,1
2830,327,1,1
2831,177,1674,1
2832,65,1405,0
2833,15,160,1
2834,684,1487,0
2835,74,188,0
2836,1762,183,1
2837,198,186,0
2838,1366,1,1
2839,1200,182,1
2840,430,71,1
2841,379,35,0
2842,621,689,0
2843,172,1,1
2844,947,478,0
2845,379,510,0
2846,74,660,0
2847,162,1152,0
2848,830,957,0
2849,20,1747,1
2850,39,239,1
2851,91,1301,1
2852,42,188,0
2853,39,706,1
