,smiles,sequence,interactions
9808,1873,197,0
9809,10619,557,0
9810,4503,992,0
9811,6914,228,1
9812,4377,402,1
9813,5908,283,0
9814,10771,18,0
9815,5333,1044,0
9816,12654,52,0
9817,3059,147,0
9818,9986,93,1
9819,5878,185,0
9820,355,1881,0
9821,12714,56,0
9822,12958,320,0
9823,5832,809,0
9824,4087,259,1
9825,1987,3,0
9826,1472,615,0
9827,12659,3,0
9828,5624,103,1
9829,268,1053,0
9830,5747,1140,0
9831,2832,25,0
9832,13764,86,0
9833,6929,129,1
9834,6601,697,0
9835,8690,836,1
9836,5214,248,1
9837,1883,456,0
9838,464,187,1
9839,4959,58,0
9840,264,129,1
9841,11984,18,0
9842,7742,77,0
9843,4329,1101,1
9844,6791,473,1
9845,6912,777,1
9846,3759,1503,0
9847,10425,279,1
9848,1555,193,1
9849,513,265,1
9850,3515,143,1
9851,10926,264,1
9852,10325,301,1
9853,819,1,0
9854,5821,39,0
9855,5647,348,1
9856,2920,7,0
9857,11473,50,1
9858,386,443,0
9859,143,538,1
9860,9800,39,1
9861,6002,89,0
9862,4685,227,0
9863,10647,601,0
9864,13482,407,0
9865,2997,57,1
9866,9494,48,0
9867,2807,101,0
9868,13569,37,0
9869,6111,563,1
9870,2201,77,0
9871,7061,100,1
9872,4039,1320,1
9873,11960,259,1
9874,1925,7,0
9875,900,96,1
9876,1831,220,1
9877,2319,2571,1
9878,14114,369,1
9879,8234,311,1
9880,2499,2482,1
9881,10897,885,1
9882,1102,959,0
9883,10147,9,1
9884,1700,3,0
9885,1765,1511,1
9886,9572,77,0
9887,5432,47,1
9888,4778,547,0
9889,766,2296,1
9890,10984,100,1
9891,1276,1256,0
9892,3934,16,1
9893,9118,67,1
9894,8378,311,0
9895,9442,750,1
9896,3123,181,1
9897,9439,204,0
9898,4391,142,1
9899,12078,1053,0
9900,7217,243,1
9901,14286,264,1
9902,2833,212,1
9903,9239,126,1
9904,29,48,0
9905,14523,100,1
9906,2615,839,0
9907,10859,91,0
9908,3503,49,0
9909,2474,1136,0
9910,4548,1837,0
9911,5106,204,0
9912,4016,189,1
9913,843,27,0
9914,1425,739,1
9915,205,358,0
9916,2734,3,0
9917,5630,3,0
9918,10377,401,1
9919,4407,0,0
9920,8999,155,0
9921,8440,2279,0
9922,302,1,0
9923,1655,1028,0
9924,6169,39,1
9925,6618,371,1
9926,5033,1136,1
9927,8814,95,1
9928,7727,189,1
9929,9523,100,1
9930,593,100,0
9931,12449,67,1
9932,798,809,0
9933,13243,866,0
9934,3264,1525,0
9935,12674,163,0
9936,9573,523,1
9937,2373,1035,0
9938,5248,463,0
9939,10087,66,0
9940,5390,66,1
9941,12907,67,1
9942,4040,42,0
9943,4088,242,1
9944,11436,109,0
9945,12241,3,0
9946,3174,100,0
9947,1695,766,0
9948,561,517,0
9949,4698,134,1
9950,6008,40,1
9951,481,2500,1
9952,7125,371,1
9953,11385,469,0
9954,2621,446,0
9955,8422,401,1
9956,6690,207,0
9957,11493,100,1
9958,6490,18,0
9959,11206,13,0
9960,7532,412,0
9961,6369,478,1
9962,13681,375,0
9963,869,403,1
9964,4025,37,0
9965,2980,170,1
9966,906,53,1
9967,10793,636,1
9968,267,122,1
9969,4338,588,0
9970,5877,18,0
9971,7595,1000,1
9972,13343,908,0
9973,11470,18,0
9974,10736,3,0
9975,6049,20,1
9976,8770,128,0
9977,9446,1687,1
9978,3179,100,1
9979,943,536,0
9980,1627,1135,0
9981,433,1111,1
9982,1102,399,0
9983,10301,160,1
9984,12119,589,0
9985,943,446,0
9986,2587,429,0
9987,9596,42,0
9988,3557,286,0
9989,14040,402,1
9990,6378,479,1
9991,6945,57,1
9992,14589,3,0
9993,12533,82,1
9994,1029,694,0
9995,8568,1021,1
9996,604,22,1
9997,9267,228,1
9998,11498,53,1
9999,7986,1698,0
10000,472,223,0
10001,1509,446,0
10002,12594,1247,0
10003,7036,407,0
10004,9123,361,0
10005,903,17,0
10006,14624,56,0
10007,3138,42,0
10008,9502,782,1
10009,1642,7,0
10010,4554,391,0
10011,4885,95,0
10012,14280,838,1
10013,2373,2198,0
10014,7951,813,1
10015,1182,297,0
10016,6998,577,1
10017,10985,55,1
10018,7798,40,1
10019,1132,8,1
10020,6289,376,0
10021,1291,1260,0
10022,8214,1318,0
10023,302,2059,0
10024,591,3,0
10025,12337,34,1
10026,4340,818,0
10027,7996,17,0
10028,1541,456,0
10029,10821,192,1
10030,11212,7,1
10031,242,402,1
10032,13719,169,0
10033,13125,260,0
10034,6804,780,1
10035,4006,189,1
10036,3951,160,0
10037,11660,149,0
10038,4306,67,1
10039,9218,343,1
10040,13587,259,1
10041,4270,40,1
10042,2636,228,1
10043,6235,208,0
10044,5200,3,0
10045,2114,260,1
10046,13788,408,0
10047,1568,16,0
10048,7635,219,1
10049,520,405,0
10050,3104,112,1
10051,14026,68,0
10052,1396,1236,1
10053,1289,230,1
10054,10955,17,0
10055,7102,125,1
10056,14417,37,0
10057,943,404,0
10058,3118,46,1
10059,8690,90,0
10060,13174,1957,1
10061,1494,139,1
10062,7007,58,1
10063,533,353,0
10064,5950,1312,0
10065,13857,620,1
10066,3948,214,0
10067,1663,91,1
10068,10966,40,1
10069,10699,17,0
10070,861,1,0
10071,13525,109,0
10072,9149,517,0
10073,9923,242,0
10074,13247,813,1
10075,3470,243,1
10076,1578,157,0
10077,11947,438,1
10078,4356,39,0
10079,6066,1267,1
10080,20,242,0
10081,3676,483,0
10082,4240,15,1
10083,553,402,1
10084,3703,228,0
10085,6554,1,0
10086,2469,2243,0
10087,4024,2073,1
10088,2988,52,0
10089,8840,223,0
10090,11032,56,0
10091,8738,94,0
10092,553,523,1
10093,11822,553,0
10094,12884,204,1
10095,1536,155,1
10096,13347,53,1
10097,4414,402,1
10098,412,443,0
10099,205,95,0
10100,8742,1697,0
10101,2695,433,0
10102,4390,439,0
10103,9902,7,0
10104,160,1522,1
10105,1545,3,0
10106,7325,35,1
10107,14411,412,0
10108,1509,138,0
10109,6775,52,0
10110,8115,37,0
10111,3958,677,1
10112,4056,198,0
10113,242,1619,1
10114,1612,223,0
10115,3889,77,0
10116,1612,111,0
10117,6387,637,0
10118,11555,3,0
10119,8750,3,0
10120,7989,978,1
10121,12225,3,0
10122,10501,91,1
10123,9773,2084,0
10124,7324,149,0
10125,4684,159,0
10126,9631,19,1
10127,3123,90,1
10128,3754,1874,0
10129,8418,243,0
10130,4781,214,0
10131,11259,557,0
10132,2476,120,1
10133,10296,366,1
10134,7359,60,0
10135,1763,1811,0
10136,3319,55,0
10137,7034,33,0
10138,13363,390,1
10139,1900,25,0
10140,2474,25,0
10141,13131,37,0
10142,7676,116,0
10143,5482,1889,0
10144,4977,1750,1
10145,5249,52,0
10146,6714,831,1
10147,6663,108,0
10148,7794,402,0
10149,1391,15,1
10150,447,73,1
10151,5160,18,0
10152,615,1,0
10153,6673,201,0
10154,536,41,0
10155,7597,375,1
10156,8393,155,1
10157,11085,401,1
10158,6451,3,0
10159,6256,52,0
10160,1634,1446,1
10161,6902,405,1
10162,5248,140,0
10163,7975,86,0
10164,10413,40,1
10165,13082,129,0
10166,12697,169,0
10167,14213,2448,1
10168,8602,0,0
10169,8052,93,1
10170,2007,242,0
10171,1070,204,0
10172,8497,67,1
10173,2776,455,1
10174,12782,17,0
10175,3085,39,0
10176,658,2617,1
10177,12009,35,1
10178,2620,52,1
10179,8073,148,1
10180,3982,19,1
10181,5055,35,1
10182,12953,109,1
10183,13312,369,1
10184,5477,140,0
10185,12197,32,0
10186,13916,13,0
10187,1336,580,0
10188,301,3,0
10189,12705,206,0
10190,3070,27,0
10191,2685,94,0
10192,12688,210,1
10193,2274,1018,0
10194,8931,77,0
10195,1367,39,1
10196,14056,404,1
10197,5902,314,1
10198,8300,169,1
10199,1232,343,1
10200,1894,67,1
10201,14596,63,1
10202,187,532,1
10203,4725,3,0
10204,6556,37,0
10205,9258,129,1
10206,11339,343,1
10207,943,435,0
10208,291,581,1
10209,11588,93,1
10210,107,1,0
10211,4771,100,1
10212,12505,1786,0
10213,3898,991,0
10214,302,40,1
10215,3331,41,0
10216,11671,992,0
10217,9099,1,0
10218,6608,1259,1
10219,10964,176,1
10220,11583,24,0
10221,351,1238,0
10222,12421,3,0
10223,4383,47,1
10224,9090,91,1
10225,7540,82,1
10226,4341,3,0
10227,784,77,0
10228,7018,214,0
10229,7598,376,0
10230,13893,109,0
10231,8924,3,0
10232,7659,3,0
10233,1277,2329,0
10234,13298,189,1
10235,2787,3,0
10236,804,402,1
10237,3277,1227,0
10238,1628,914,1
10239,3619,48,1
10240,8735,967,0
10241,2853,883,0
10242,1886,74,0
10243,3797,27,0
10244,2555,807,1
10245,1957,52,0
10246,12989,269,1
10247,7284,3,0
10248,5009,17,0
10249,6995,402,0
10250,8531,435,0
10251,13212,369,1
10252,542,49,0
10253,4938,228,1
10254,7024,94,0
10255,9932,39,1
10256,2365,381,0
10257,9142,260,1
10258,3198,17,0
10259,2777,75,0
10260,3811,429,1
10261,11511,67,1
10262,12135,7,0
10263,6202,1066,1
10264,8979,1693,1
10265,1010,143,1
10266,14105,1064,0
10267,688,546,1
10268,11942,67,1
10269,577,43,0
10270,1460,1597,0
10271,10743,42,0
10272,3676,214,0
10273,3016,34,1
10274,11778,353,0
10275,2728,98,0
10276,3845,405,0
10277,773,67,1
10278,6249,115,0
10279,6492,3,0
10280,4378,0,0
10281,13462,163,1
10282,6680,739,1
10283,11385,3,0
10284,6560,91,0
10285,8614,77,0
10286,13275,60,0
10287,9561,41,0
10288,3885,60,0
10289,8530,42,0
10290,12091,749,0
10291,11451,212,0
10292,8076,223,0
10293,1195,582,0
10294,8993,1051,1
10295,360,329,0
10296,10184,246,0
10297,48,45,0
10298,14223,1876,1
10299,685,1072,0
10300,1489,343,0
10301,10044,60,0
10302,2924,1172,0
10303,10651,200,0
10304,10328,992,0
10305,1977,25,0
10306,1765,27,0
10307,1241,409,1
10308,3221,1965,0
10309,11226,715,1
10310,8143,873,0
10311,14435,262,1
10312,292,562,0
10313,2693,100,1
10314,7222,102,0
10315,4793,176,1
10316,14110,136,1
10317,1818,248,0
10318,354,25,0
10319,1440,219,1
10320,10360,439,0
10321,2484,19,1
10322,1530,63,0
10323,1807,875,0
10324,3878,260,0
10325,1570,358,0
10326,2786,444,0
10327,9823,440,1
10328,12964,149,0
10329,9888,67,1
10330,12621,35,1
10331,2767,181,1
10332,1167,520,1
10333,221,0,0
10334,2615,90,1
10335,3390,161,1
10336,8234,2437,0
10337,12548,926,1
10338,7009,200,0
10339,8008,337,0
10340,448,1144,0
10341,12041,100,1
10342,91,242,1
10343,857,961,0
10344,1161,86,0
10345,3609,58,1
10346,10532,2179,1
10347,1843,519,0
10348,9312,620,1
10349,11513,204,0
10350,9650,242,1
10351,4353,410,1
10352,3067,1276,1
10353,447,67,1
10354,7439,1891,0
10355,754,951,1
10356,8934,66,0
10357,1805,688,0
10358,7223,270,1
10359,2605,315,1
10360,8521,212,0
10361,7269,169,0
10362,10184,547,0
10363,4226,228,1
10364,1195,402,0
10365,12655,615,0
10366,1667,441,1
10367,1991,32,0
10368,7921,83,1
10369,14220,100,0
10370,4960,86,0
10371,1176,233,1
10372,10581,35,1
10373,7192,41,0
10374,8577,74,0
10375,4144,40,1
10376,7175,48,0
10377,14129,228,1
10378,4695,557,0
10379,4227,74,0
10380,4096,369,1
10381,3198,48,0
10382,2981,220,1
10383,465,838,0
10384,1756,220,1
10385,2348,254,0
10386,10767,279,0
10387,9535,353,0
10388,2739,583,0
10389,12577,2255,1
10390,3648,365,1
10391,4307,512,1
10392,97,835,0
10393,2580,1021,0
10394,5541,111,0
10395,11221,654,1
10396,549,108,0
10397,2605,1511,1
10398,1520,430,1
10399,7786,102,0
10400,6753,83,1
10401,9800,7,0
10402,467,7,0
10403,2840,172,0
10404,10580,375,0
10405,985,35,1
10406,2790,86,0
10407,2099,557,0
10408,561,1497,0
10409,480,701,1
10410,2159,50,1
10411,9459,42,0
10412,2617,35,1
10413,9149,405,0
10414,14359,44,0
10415,3144,60,0
10416,1791,1084,1
10417,11905,739,1
10418,703,33,1
10419,5719,24,0
10420,1817,2000,0
10421,10019,235,0
10422,5824,941,0
10423,12584,3,0
10424,49,187,0
10425,355,1,0
10426,6115,3,0
10427,14384,758,1
10428,840,1150,0
10429,6587,880,0
10430,2846,3,0
10431,1027,479,1
10432,7752,77,0
10433,4041,29,0
10434,2158,1,0
10435,3140,204,0
10436,8680,741,1
10437,9602,38,1
10438,2549,60,0
10439,5310,176,1
10440,320,91,0
10441,1626,1023,0
10442,11026,457,0
10443,12703,448,0
10444,279,193,1
10445,4145,40,1
10446,553,312,1
10447,746,195,0
10448,5652,3,0
10449,13426,440,1
10450,1349,61,0
10451,2933,214,0
10452,5522,939,0
10453,7516,37,0
10454,8097,24,0
10455,4615,7,0
10456,8195,3,0
10457,10873,514,0
10458,10320,7,0
10459,9193,562,0
10460,8798,310,1
10461,5818,634,0
10462,4003,200,1
10463,11943,137,0
10464,14021,67,1
10465,475,1354,1
10466,473,48,0
10467,2701,77,0
10468,3453,18,0
10469,10388,228,1
10470,1396,272,1
10471,1807,1809,1
10472,3955,3,0
10473,13148,207,1
10474,10130,242,0
10475,10877,100,1
10476,13,2223,0
10477,13527,77,0
10478,5097,49,1
10479,629,163,0
10480,13860,263,1
10481,4120,67,1
10482,8278,100,0
10483,14376,148,1
10484,465,276,1
10485,9318,170,1
10486,3081,924,1
10487,5742,48,0
10488,3264,95,0
10489,13532,40,1
10490,7708,269,1
10491,5524,480,0
10492,3640,18,0
10493,210,957,0
10494,930,41,0
10495,11568,449,1
10496,6782,438,1
10497,2190,443,1
10498,1347,38,1
10499,530,32,0
10500,7783,109,0
10501,8780,60,0
10502,10723,17,0
10503,10460,37,0
10504,14506,77,0
10505,2816,510,0
10506,160,1246,0
10507,6933,20,1
10508,10303,87,1
10509,724,539,0
10510,5077,148,1
10511,12102,212,0
10512,1758,47,0
10513,2487,668,1
10514,10691,77,0
10515,10453,18,0
10516,5000,220,0
10517,8591,122,1
10518,434,3,0
10519,1220,111,0
10520,6657,100,1
10521,3491,537,0
10522,2303,18,0
10523,5013,17,0
10524,8950,345,0
10525,8066,77,0
10526,7321,48,0
10527,3221,3,0
10528,1515,77,0
10529,3915,433,0
10530,1094,497,1
10531,766,2380,1
10532,3489,549,0
10533,6800,496,0
10534,8564,224,1
10535,9583,1477,1
10536,11460,77,0
10537,10538,1555,0
10538,8614,214,1
10539,8667,219,1
10540,10112,456,0
10541,13611,67,1
10542,49,957,0
10543,11468,456,0
10544,2461,392,0
10545,3638,48,0
10546,961,346,1
10547,13323,7,0
10548,1870,261,0
10549,9977,758,1
10550,14600,55,1
10551,2257,7,0
10552,2053,345,1
10553,7964,515,0
10554,7456,106,1
10555,880,1951,0
10556,6407,864,1
10557,5972,931,1
10558,2053,3,0
10559,7746,409,1
10560,8016,278,1
10561,12481,137,0
10562,13069,100,1
10563,1122,388,0
10564,5388,543,0
10565,5903,1192,1
10566,627,17,1
10567,12519,237,1
10568,10918,634,0
10569,4685,41,0
10570,12267,505,0
10571,11860,91,1
10572,5395,74,0
10573,8421,719,0
10574,10343,547,0
10575,5297,219,1
10576,2732,427,1
10577,9695,418,0
10578,3709,200,1
10579,2372,39,0
10580,4141,3,0
10581,10684,95,1
10582,3906,645,0
10583,8940,26,1
10584,1408,1199,0
10585,2110,47,1
10586,6424,208,0
10587,9685,450,1
10588,1051,149,0
10589,3103,37,0
10590,14566,67,1
10591,2808,107,1
10592,11753,262,1
10593,4274,68,0
10594,1301,567,0
10595,4492,158,0
10596,3002,95,0
10597,6539,67,1
10598,10904,37,0
10599,2094,224,1
10600,8878,37,0
10601,1486,77,0
10602,2170,476,0
10603,9751,42,0
10604,5315,320,0
10605,9134,111,0
10606,9843,176,1
10607,12572,0,0
10608,7036,409,1
10609,9168,126,1
10610,11518,212,0
10611,1575,180,0
10612,1644,785,0
10613,4121,198,0
10614,1746,99,1
10615,3414,90,0
10616,12005,91,1
10617,1173,178,0
10618,3349,187,1
10619,1113,29,0
10620,11608,1224,0
10621,1576,77,0
10622,9558,427,1
10623,3872,108,1
10624,3229,41,0
10625,10699,41,0
10626,11228,17,0
10627,9643,228,1
10628,425,35,1
10629,10245,39,1
10630,686,49,0
10631,2812,204,0
10632,6060,400,1
10633,6630,17,0
10634,1146,1,0
10635,2942,1317,0
10636,9851,1000,1
10637,4778,361,0
10638,10336,49,1
10639,11033,37,0
10640,10242,77,0
10641,7823,110,0
10642,5640,114,0
10643,3272,38,1
10644,570,321,1
10645,10781,67,1
10646,4599,187,1
10647,2912,435,1
10648,943,113,0
10649,3168,25,0
10650,10974,692,0
10651,6335,41,0
10652,343,464,1
10653,11811,56,0
10654,7016,34,0
10655,11870,220,0
10656,12262,219,1
10657,267,1149,0
10658,10183,77,0
10659,6104,13,1
10660,167,277,0
10661,11833,1113,0
10662,632,921,1
10663,443,3,0
10664,9883,400,0
10665,1152,3,0
10666,684,970,1
10667,992,230,1
10668,9670,75,1
10669,4111,170,1
10670,228,34,1
10671,13571,563,1
10672,3001,39,1
10673,8131,166,1
10674,1018,234,0
10675,235,165,1
10676,1396,1112,0
10677,9215,143,0
10678,4190,34,0
10679,1852,704,0
10680,9113,35,1
10681,480,399,1
10682,13148,247,1
10683,5323,66,0
10684,3169,1371,1
10685,7868,46,1
10686,658,1028,1
10687,6092,1077,0
10688,25,24,0
10689,2939,149,0
10690,912,439,1
10691,11417,187,0
10692,12482,593,1
10693,12432,214,0
10694,3802,38,1
10695,6023,15,1
10696,914,100,1
10697,1007,187,1
10698,7019,964,0
10699,4354,0,1
10700,9324,311,0
10701,6795,908,0
10702,3789,1509,1
10703,292,985,0
10704,1276,557,0
10705,6849,18,0
10706,5571,108,0
10707,2754,749,0
10708,4713,126,1
10709,9853,446,1
10710,11590,35,1
10711,12197,40,1
10712,12283,200,0
10713,7845,204,0
10714,12289,128,0
10715,266,184,1
10716,8369,543,1
10717,6759,187,0
10718,4842,48,0
10719,2448,181,0
10720,1089,224,0
10721,6578,149,0
10722,3513,111,0
10723,5329,68,0
10724,913,26,1
10725,2678,91,1
10726,3840,1023,0
10727,7321,17,0
10728,13720,947,1
10729,5441,256,1
10730,3305,98,1
10731,2057,89,0
10732,2353,875,0
10733,884,219,1
10734,324,1297,1
10735,5743,462,0
10736,3583,2476,0
10737,2145,1762,0
10738,4643,101,0
10739,1178,196,0
10740,9986,248,1
10741,13277,605,0
10742,1637,515,0
10743,6347,37,1
10744,7227,402,0
10745,5350,1308,0
10746,11145,18,0
10747,1018,2346,0
10748,6637,301,1
10749,3149,197,0
10750,5028,60,0
10751,13,2218,1
10752,2919,467,1
10753,5098,1536,1
10754,2153,1183,1
10755,2053,824,1
10756,2105,216,1
10757,12332,809,0
10758,5793,514,0
10759,6364,37,0
10760,13729,419,1
10761,8606,160,1
10762,5168,436,1
10763,1908,242,0
10764,7794,22,0
10765,3264,242,0
10766,6014,243,0
10767,7987,8,1
10768,10421,162,0
10769,4371,400,1
10770,5727,52,0
10771,8507,653,1
10772,3264,89,0
10773,4983,229,1
10774,7232,66,0
10775,6411,374,0
10776,1373,18,0
10777,8405,220,1
10778,2661,3,0
10779,8332,25,0
10780,5593,443,1
10781,13104,321,1
10782,14346,13,0
10783,943,964,0
10784,7832,129,1
10785,11412,719,0
10786,5027,60,0
10787,5937,48,0
10788,7194,49,1
10789,5402,467,0
10790,12404,102,0
10791,2301,49,0
10792,12539,128,0
10793,10673,368,0
10794,12948,86,0
10795,240,102,0
10796,8118,55,0
10797,12809,276,1
10798,158,125,1
10799,10937,42,0
10800,7710,81,1
10801,4393,43,0
10802,8895,198,0
10803,1043,60,0
10804,976,18,0
10805,1022,322,0
10806,3273,216,0
10807,79,675,1
10808,12015,40,1
10809,1652,223,0
10810,5894,214,0
10811,11118,978,0
10812,2964,906,0
10813,236,46,0
10814,10617,7,0
10815,1786,374,0
10816,6187,74,0
10817,1945,65,0
10818,14454,263,0
10819,8519,35,1
10820,10659,73,1
10821,8174,3,0
10822,1387,2311,1
10823,6176,947,1
10824,2366,3,0
10825,11424,67,1
10826,11535,228,1
10827,14488,1277,1
10828,5004,248,1
10829,11908,562,0
10830,8644,126,1
10831,615,336,1
10832,2734,858,1
10833,1131,112,1
10834,3587,101,0
10835,9794,416,0
10836,9557,492,1
10837,10991,106,1
10838,7988,549,1
10839,13098,440,0
10840,5945,532,1
10841,4713,42,0
10842,1160,119,0
10843,13841,1093,1
10844,8681,67,1
10845,13205,18,0
10846,2415,1962,0
10847,5141,692,1
10848,8437,91,0
10849,4443,109,0
10850,61,221,0
10851,5458,1252,0
10852,7465,361,0
10853,8670,1198,1
10854,11155,918,0
10855,3226,165,1
10856,11300,200,0
10857,1089,604,0
10858,4750,460,1
10859,931,1566,0
10860,9521,189,1
10861,8,7,0
10862,7788,18,0
10863,2797,160,1
10864,13658,149,0
10865,13169,126,1
10866,8115,52,0
10867,12952,285,1
10868,2176,756,1
10869,6227,67,1
10870,12587,91,0
10871,5687,7,0
10872,7407,399,0
10873,264,539,0
10874,7452,18,0
10875,14443,372,1
10876,3170,405,0
10877,2005,743,0
10878,4954,77,0
10879,5988,457,0
10880,214,429,0
10881,4404,374,0
10882,11695,148,1
10883,1244,1846,1
10884,776,82,1
10885,2034,0,0
10886,4249,2120,0
10887,4275,34,0
10888,49,1149,0
10889,7868,344,0
10890,13988,1035,0
10891,9765,232,1
10892,4610,645,0
10893,4458,443,1
10894,6789,905,0
10895,13685,17,0
10896,3134,50,1
10897,1282,405,0
10898,6713,473,1
10899,12018,22,1
10900,7337,102,0
10901,2177,197,0
10902,10365,52,0
10903,1498,37,0
10904,1907,73,1
10905,4997,402,0
10906,8977,343,1
10907,12984,3,0
10908,11692,460,0
10909,291,128,0
10910,6339,442,0
10911,3325,0,0
10912,2541,242,1
10913,2885,77,1
10914,9805,40,1
10915,10843,439,1
10916,9314,1080,1
10917,7443,365,0
10918,465,433,1
10919,10708,33,1
10920,12090,442,0
10921,8601,42,0
10922,681,17,0
10923,4453,32,0
10924,882,0,0
10925,943,1222,0
10926,3221,115,0
10927,12514,67,1
10928,7878,47,1
10929,1628,1515,1
10930,10266,120,0
10931,2945,771,0
10932,1601,639,1
10933,7764,431,1
10934,8686,185,0
10935,5689,170,1
10936,4542,77,0
10937,13103,859,0
10938,12627,246,0
10939,4961,15,1
10940,8099,61,1
10941,10461,3,0
10942,9327,86,0
10943,13758,348,0
10944,7480,240,1
10945,5608,67,1
10946,2272,1903,0
10947,1411,35,1
10948,7457,0,0
10949,2230,869,0
10950,4443,1288,0
10951,3069,41,0
10952,4596,35,1
10953,1814,518,0
10954,384,242,0
10955,10480,50,1
10956,3725,91,1
10957,11094,41,0
10958,5742,77,0
10959,2497,67,1
10960,4944,418,0
10961,11888,978,0
10962,5876,18,0
10963,13282,219,1
10964,3415,1064,0
10965,13769,1721,0
10966,156,187,1
10967,12862,402,1
10968,102,242,0
10969,14148,128,0
10970,8825,7,0
10971,1020,278,0
10972,957,160,1
10973,12241,50,1
10974,220,258,1
10975,4049,641,0
10976,6112,653,1
10977,13570,35,1
10978,2182,758,1
10979,13355,232,1
10980,7561,17,0
10981,13663,256,1
10982,2452,34,1
10983,1056,376,0
10984,1983,44,0
10985,6921,73,1
10986,2471,232,0
10987,2264,1,0
10988,11620,193,1
10989,5524,300,1
10990,1361,61,0
10991,8677,487,0
10992,5871,246,0
10993,5558,17,0
10994,6883,547,0
10995,5951,665,0
10996,11264,2219,1
10997,1480,615,0
10998,5400,17,0
10999,3825,34,1
11000,12446,128,0
11001,3641,160,0
11002,10298,165,0
11003,481,49,1
11004,11923,1493,0
11005,14428,77,0
11006,7127,958,1
11007,3837,232,1
11008,6577,37,0
11009,172,485,0
11010,8289,343,0
11011,13553,181,1
11012,12364,83,1
11013,2394,588,0
11014,157,189,1
11015,9408,1276,1
11016,11668,102,0
11017,4788,7,0
11018,115,392,1
11019,10052,37,0
11020,408,1542,1
11021,10723,0,0
11022,4784,111,0
11023,4419,67,1
11024,14089,18,0
11025,3593,60,0
11026,1946,443,0
11027,12677,16,0
11028,2110,662,0
11029,9758,158,0
11030,9091,408,0
11031,692,617,1
11032,11350,503,0
11033,12327,53,1
11034,10841,50,1
11035,5443,293,1
11036,4618,402,0
11037,951,34,1
11038,3536,682,0
11039,13504,19,1
11040,519,758,1
11041,10440,18,0
11042,1574,1001,0
11043,7459,82,1
11044,183,53,1
11045,4931,263,1
11046,5696,284,1
11047,2314,329,0
11048,10206,447,0
11049,5705,429,1
11050,13177,67,1
11051,7578,242,0
11052,885,37,0
11053,14579,43,1
11054,2378,977,0
11055,8691,172,0
11056,10329,122,1
11057,8972,17,0
11058,5228,779,1
11059,7157,351,1
11060,9799,314,0
11061,13824,52,0
11062,354,584,0
11063,529,50,1
11064,5645,100,1
11065,14141,82,1
11066,3488,376,1
11067,7499,719,0
11068,9544,229,1
11069,7157,3,0
11070,10207,269,1
11071,11707,149,0
11072,3751,8,1
11073,13703,439,0
11074,9687,204,0
11075,484,750,1
11076,12521,224,1
11077,2734,41,0
11078,6481,39,1
11079,1012,0,0
11080,115,665,1
11081,3951,266,0
11082,10355,204,0
11083,3070,288,1
11084,11403,53,1
11085,3722,542,0
11086,2456,7,0
11087,623,440,0
11088,6917,374,0
11089,3264,440,0
11090,10722,2350,0
11091,6245,1280,0
11092,10584,17,0
11093,4575,831,0
11094,8054,750,1
11095,2134,305,0
11096,3248,1941,1
11097,13338,39,1
11098,8457,1619,0
11099,6441,207,0
11100,8420,2087,0
11101,9794,176,1
11102,3649,189,1
11103,796,405,0
11104,14113,195,0
11105,2508,622,0
11106,4899,3,0
11107,1520,617,1
11108,3205,77,0
11109,1867,32,1
11110,6835,220,0
11111,656,200,0
11112,5489,613,1
11113,4678,750,1
11114,5489,188,0
11115,8176,126,1
11116,2673,326,0
11117,49,259,0
11118,8793,86,0
11119,3764,67,1
11120,943,579,0
11121,1458,372,0
11122,12400,549,1
11123,279,41,0
11124,1675,197,0
11125,9707,1065,0
11126,12578,40,1
11127,12654,100,1
11128,4625,49,0
11129,9973,553,0
11130,13295,269,1
11131,5269,260,0
11132,10381,49,1
11133,7371,1340,0
11134,944,223,0
11135,472,1,0
11136,9648,214,0
11137,376,238,0
11138,960,1,0
11139,6064,49,1
11140,2187,77,0
11141,6285,19,1
11142,245,39,1
11143,1736,272,1
11144,6412,57,1
11145,10795,83,1
11146,863,519,0
11147,12547,224,1
11148,3305,1015,1
11149,9294,163,1
11150,562,1047,1
11151,2592,48,0
11152,13597,204,0
11153,7817,77,0
11154,3385,923,1
11155,9496,37,0
11156,3521,223,0
11157,10179,3,0
11158,4564,100,0
11159,3199,654,1
11160,12820,91,1
11161,5381,877,0
11162,11296,165,1
11163,4290,424,1
11164,13608,126,1
11165,13815,68,0
11166,5655,583,0
11167,3105,307,1
11168,42,3,0
11169,5166,260,0
11170,12186,224,1
11171,4090,3,0
11172,3761,1163,1
11173,6685,35,1
11174,1959,1771,0
11175,2259,256,0
11176,7914,3,0
11177,13646,269,0
11178,7684,67,1
11179,5273,3,0
11180,12843,551,1
11181,932,39,1
11182,8488,67,1
11183,948,200,1
11184,6672,0,0
11185,860,428,1
11186,372,451,1
11187,11856,187,0
11188,3241,242,1
11189,3949,50,1
11190,4677,48,0
11191,11969,86,1
11192,10334,100,0
11193,3143,322,0
11194,5032,242,1
11195,5316,272,1
11196,3643,247,1
11197,10004,992,0
11198,9310,541,1
11199,723,267,0
11200,9644,7,0
11201,3370,465,0
11202,11391,77,0
11203,14099,269,0
11204,14333,18,0
11205,14365,169,0
11206,10684,3,0
11207,3627,77,0
11208,3751,17,0
11209,1730,37,0
