,smiles,sequence,interactions
3346,56,600,0
3347,195,148,1
3348,1341,77,1
3349,1963,1730,0
3350,3219,334,1
3351,3220,1718,0
3352,1944,77,1
3353,393,187,0
3354,3062,48,1
3355,424,1289,1
3356,3136,918,0
3357,270,1199,1
3358,2445,37,0
3359,2357,148,1
3360,1959,67,1
3361,736,269,1
3362,1386,566,1
3363,1124,29,1
3364,3225,405,1
3365,2865,1550,0
3366,559,1525,1
3367,32,559,0
3368,3227,1946,0
3369,1667,111,1
3370,1461,282,1
3371,518,495,1
3372,2266,924,0
3373,1009,339,1
3374,798,239,0
3375,2983,677,0
3376,704,450,1
3377,346,347,1
3378,892,29,1
3379,2314,334,1
3380,335,738,1
3381,3232,288,0
3382,244,650,1
3383,2171,1948,1
3384,646,256,1
3385,974,148,1
3386,1100,1668,0
3387,3233,1871,0
3388,3201,790,0
3389,394,245,1
3390,3011,1263,0
3391,3234,809,1
3392,2560,1477,0
3393,2043,1472,0
3394,3012,1527,0
3395,1766,401,1
3396,1452,340,1
3397,3236,1116,1
3398,783,1951,0
3399,1090,684,0
3400,1377,1156,0
3401,1170,136,1
3402,98,278,1
3403,2264,458,0
3404,3237,634,0
3405,864,1952,0
3406,3238,868,1
3407,65,970,1
3408,1627,1207,1
3409,13,354,1
3410,251,118,1
3411,3240,279,1
3412,1170,807,1
3413,2739,1417,0
3414,581,148,1
3415,1355,1954,0
3416,1046,147,1
3417,3244,471,0
3418,3245,993,0
3419,963,378,1
3420,688,149,1
3421,2153,1318,0
3422,2135,1143,0
3423,3246,1148,0
3424,3247,1392,0
3425,820,842,0
3426,542,1064,0
3427,609,1500,0
3428,968,107,0
3429,1036,194,1
3430,2092,566,1
3431,3221,1605,0
3432,2295,458,0
3433,890,912,0
3434,3254,313,0
3435,3255,675,1
3436,3256,1958,0
3437,2020,524,0
3438,3105,695,0
3439,2242,1593,0
3440,3259,1885,0
3441,3014,974,1
3442,1007,102,1
3443,2244,929,0
3444,955,1960,0
3445,20,438,0
3446,1109,1237,0
3447,3261,273,1
3448,3262,1852,0
3449,82,37,0
3450,1835,1961,0
3451,892,194,1
3452,1007,417,1
3453,1959,1007,1
3454,1363,162,1
3455,1384,993,0
3456,955,1374,0
3457,1826,188,0
3458,3027,1674,0
3459,3011,144,1
3460,2425,1374,1
3461,3007,412,0
3462,3266,397,1
3463,1036,189,1
3464,1997,924,0
3465,1685,170,0
3466,2149,1422,1
3467,2293,77,1
3468,2335,221,0
3469,722,726,0
3470,3267,1965,1
3471,1769,1174,0
3472,137,189,1
3473,555,1095,0
3474,1590,339,1
3475,1758,84,1
3476,1069,77,1
3477,3268,380,1
3478,2369,1887,1
3479,3116,1835,0
3480,1564,779,0
3481,3273,513,0
3482,3274,1164,0
3483,963,339,1
3484,722,1607,1
3485,2055,233,1
3486,137,1920,0
3487,1203,29,1
3488,1618,1239,1
3489,3278,123,0
3490,3280,1129,0
3491,1891,1966,0
3492,3282,1948,1
3493,2592,296,1
3494,3284,121,0
3495,2094,1092,0
3496,3285,719,1
3497,1429,1072,0
3498,3287,950,0
3499,2045,747,0
3500,2617,80,1
3501,3010,1056,0
3502,837,1963,0
3503,2125,354,0
3504,931,493,1
3505,692,833,0
3506,104,148,1
3507,2974,737,1
3508,2517,118,1
3509,2264,107,0
3510,2855,570,0
3511,2291,149,1
3512,1724,1968,0
3513,624,147,1
3514,3289,832,0
3515,683,881,0
3516,1705,563,0
3517,1273,1440,0
3518,3291,593,0
3519,3292,1417,0
3520,3037,819,1
3521,1078,727,1
3522,997,32,1
3523,3193,1686,0
3524,1517,1969,0
3525,1678,313,0
3526,2886,513,0
3527,765,1970,0
3528,3294,1324,1
3529,818,77,1
3530,1654,1971,0
3531,3295,1893,0
3532,3297,736,0
3533,1171,789,0
3534,2883,128,1
3535,3298,203,0
3536,3300,896,0
3537,1567,973,1
3538,3301,1164,0
3539,2708,87,1
3540,2447,269,1
3541,575,192,1
3542,3305,119,0
3543,3306,739,0
3544,1437,513,0
3545,405,928,0
3546,2895,566,1
3547,1027,1087,0
3548,856,1814,0
3549,2394,1520,0
3550,3307,90,1
3551,288,77,1
3552,654,77,1
3553,2106,1219,0
3554,1823,459,0
3555,3070,1689,0
3556,3313,67,1
3557,587,417,1
3558,322,23,1
3559,2935,1456,0
3560,576,1744,0
3561,1919,629,1
3562,259,728,0
3563,2612,23,1
3564,1845,87,1
3565,3316,29,1
3566,3318,1785,0
3567,808,625,1
3568,2882,1979,1
3569,247,1113,1
3570,2751,42,0
3571,2477,1588,0
3572,3319,501,0
3573,3321,148,1
3574,1294,237,1
3575,400,1351,0
3576,1696,111,1
3577,10,1782,0
3578,3232,111,1
3579,3323,103,1
3580,2858,1892,0
3581,1286,29,1
3582,363,63,1
3583,3325,404,0
3584,3326,1548,0
3585,720,874,0
3586,1885,1982,0
3587,743,1436,0
3588,1518,77,1
3589,2634,296,1
3590,1835,155,0
3591,3327,906,1
3592,1548,486,0
3593,3328,845,0
3594,3329,680,1
3595,3330,1103,0
3596,2651,128,0
3597,2436,1593,1
3598,3333,262,1
3599,1114,33,0
3600,3163,532,0
3601,453,550,1
3602,2131,919,0
3603,2217,77,1
3604,2188,1751,1
3605,3336,1503,1
3606,292,341,0
3607,3338,1313,0
3608,2208,36,1
3609,1410,1979,0
3610,1116,1102,0
3611,104,1894,0
3612,583,64,1
3613,2829,1976,0
3614,404,375,0
3615,3345,1283,0
3616,2446,67,1
3617,2059,1982,0
3618,2093,1987,0
3619,3347,48,1
3620,807,1244,0
3621,256,1719,1
3622,2078,840,0
3623,1,868,1
3624,137,550,1
3625,1932,1932,0
3626,130,308,1
3627,2013,1980,0
3628,2886,100,1
3629,137,278,1
3630,3349,77,1
3631,323,37,1
3632,1725,155,0
3633,2596,1614,0
3634,2094,136,0
3635,3351,169,1
3636,409,29,1
3637,467,1023,1
3638,2184,116,1
3639,597,1374,1
3640,1553,1719,1
3641,3354,1989,0
3642,1304,1800,0
3643,3356,1990,0
3644,518,1991,1
3645,211,998,1
3646,795,1992,0
3647,3116,697,0
3648,3357,1605,0
3649,3358,347,0
3650,398,934,0
3651,3359,449,0
3652,2955,1029,0
3653,406,1610,1
3654,1965,1248,1
3655,764,1150,0
3656,3362,942,1
3657,2521,405,1
3658,212,515,0
3659,2030,208,1
3660,2683,914,1
3661,467,988,0
3662,2565,103,1
3663,1725,1508,0
3664,2417,1831,0
3665,1930,695,0
3666,1067,77,1
3667,3363,296,0
3668,694,1275,1
3669,376,1191,0
3670,3365,1768,0
3671,2502,77,1
3672,2107,443,1
3673,55,3,1
3674,1016,1286,0
3675,648,253,1
3676,1646,1730,1
3677,530,1994,0
3678,1847,557,0
3679,1046,148,1
3680,2113,208,1
3681,372,1995,1
3682,2502,125,1
3683,286,1488,1
3684,2365,347,0
3685,3240,1573,0
3686,3369,565,1
3687,497,1066,0
3688,2137,1881,0
3689,2643,566,1
3690,1414,140,1
3691,2226,1245,0
3692,1936,386,1
3693,3374,405,1
3694,1159,87,1
3695,3375,128,0
3696,1053,986,0
3697,3328,990,0
3698,468,1861,0
3699,3318,1651,1
3700,963,596,0
3701,1528,309,0
3702,2137,148,1
3703,3378,1848,0
3704,1398,1218,0
3705,3379,244,1
3706,3380,1879,1
3707,1075,77,1
3708,2189,800,0
3709,1435,643,0
3710,962,235,1
3711,882,1996,1
3712,3381,16,0
3713,534,1890,0
3714,3386,1152,1
3715,3387,2000,0
3716,2810,509,1
3717,2575,1935,0
3718,1390,1847,0
3719,583,424,1
3720,2260,1784,0
3721,2411,1510,1
3722,1537,29,1
3723,3391,861,0
3724,383,143,1
3725,2331,1916,0
3726,3392,1047,0
3727,1253,80,1
3728,2683,401,1
3729,3314,80,1
3730,843,198,0
3731,2683,148,1
3732,1577,997,0
3733,1446,1239,1
3734,2481,159,0
3735,3395,1961,0
3736,2352,437,1
3737,2369,801,0
3738,2445,339,0
3739,420,835,1
3740,1430,339,0
3741,3397,781,0
3742,508,237,1
3743,3399,708,0
3744,3400,1089,1
3745,2238,1782,0
3746,63,293,0
3747,3010,1924,0
3748,249,1342,1
3749,3353,37,1
3750,608,143,0
3751,335,1419,0
3752,2066,2003,0
3753,288,67,1
3754,1523,1480,0
3755,3403,169,1
3756,3404,77,1
3757,1746,1084,0
3758,1605,1159,0
3759,2011,323,1
3760,1837,290,0
3761,3161,278,1
3762,3406,1314,0
3763,1249,356,0
3764,1763,192,1
3765,2785,448,1
3766,3408,464,1
3767,287,339,1
3768,291,79,0
3769,3346,1893,0
3770,1360,29,1
3771,595,426,1
3772,876,613,1
3773,2181,1536,0
3774,265,890,0
3775,2721,448,0
3776,0,405,1
3777,3414,268,1
3778,661,1700,0
3779,1763,426,1
3780,279,1915,1
3781,1412,689,0
3782,1594,380,1
3783,3416,1233,0
3784,103,35,1
3785,286,1974,1
3786,1187,1732,0
3787,3418,1669,0
3788,1279,1225,0
3789,3015,1907,0
3790,853,1807,0
3791,747,2007,0
3792,1654,1484,0
3793,3213,708,0
3794,739,563,0
3795,292,269,1
3796,878,2008,0
3797,3419,611,0
3798,211,426,1
3799,3421,127,0
3800,1313,214,1
3801,2635,1707,0
3802,409,624,0
3803,2830,1238,0
3804,286,165,1
3805,3423,1263,0
3806,1660,1893,0
3807,995,716,0
3808,3425,2002,0
3809,3426,67,0
3810,1805,136,0
3811,2359,1489,1
3812,3428,404,0
3813,3430,1924,0
3814,1000,2012,0
3815,795,1514,0
3816,3431,149,1
3817,2029,29,1
3818,3005,1254,0
3819,2084,29,1
3820,1305,1132,1
3821,3434,186,1
3822,364,1119,0
3823,3406,779,1
3824,3436,464,1
3825,3437,64,0
3826,578,285,1
3827,3438,1358,1
3828,2431,359,0
3829,972,1850,0
3830,1829,867,1
3831,3439,375,1
3832,512,959,1
3833,316,700,0
3834,1420,1825,0
3835,3093,218,0
3836,1937,223,0
3837,662,1601,1
3838,623,2018,1
3839,444,237,1
3840,1244,1047,0
3841,904,601,1
3842,820,641,1
3843,1708,253,1
3844,3444,1474,0
3845,2722,90,1
3846,1281,402,1
3847,1965,240,1
3848,3446,1835,0
3849,1737,136,1
3850,714,356,0
3851,3201,1152,0
3852,969,77,1
3853,1294,32,1
3854,3450,44,0
3855,1684,118,1
3856,3451,889,1
3857,1840,77,1
3858,1613,1261,0
3859,2996,1358,1
3860,649,148,1
3861,3452,36,1
3862,1396,687,0
3863,2204,412,1
3864,3089,531,0
3865,3407,942,0
3866,3414,1571,0
3867,72,116,1
3868,660,77,1
3869,215,1061,1
3870,2963,148,1
3871,1394,666,1
3872,1839,591,0
3873,2525,260,1
3874,3456,1713,0
3875,3457,2023,0
3876,3458,859,1
3877,846,339,1
3878,85,77,1
3879,2903,1384,0
3880,1315,1102,1
3881,3134,2024,0
3882,70,427,0
3883,2446,148,1
3884,2296,1835,0
3885,3460,18,0
3886,2303,2025,0
3887,1427,1368,0
3888,13,318,1
3889,3461,80,1
3890,1758,283,0
3891,1175,63,0
3892,915,67,1
3893,3464,2026,0
3894,2215,401,1
3895,3192,1700,0
3896,254,193,0
3897,3063,440,0
3898,1122,537,0
3899,3466,578,1
3900,3467,1095,0
3901,1053,90,1
3902,518,736,1
3903,96,125,1
3904,1931,362,0
3905,692,56,0
3906,2081,433,1
3907,2517,187,0
3908,3469,1549,0
3909,2727,6,0
3910,123,164,0
3911,1053,130,1
3912,205,237,1
3913,438,1584,0
3914,575,278,1
3915,896,1186,1
3916,3471,1197,0
3917,1884,711,1
3918,267,809,0
3919,3472,1611,0
3920,1026,816,0
3921,1358,1632,0
3922,3473,1330,0
3923,922,190,0
3924,414,194,1
3925,511,297,0
3926,2329,1185,0
3927,2105,1730,1
3928,3301,193,0
3929,2132,528,0
3930,296,1867,0
3931,344,136,1
3932,2980,67,1
3933,240,32,1
3934,2868,87,1
3935,2003,90,1
3936,2498,649,0
3937,3476,1505,0
3938,645,796,0
3939,3478,550,0
3940,873,194,1
3941,453,37,1
3942,323,138,1
3943,1392,536,1
3944,3483,387,0
3945,123,260,1
3946,2534,971,1
3947,1861,1511,0
3948,427,169,1
3949,644,1601,0
3950,1917,682,1
3951,2937,381,0
3952,963,148,1
3953,267,680,1
3954,3487,125,1
3955,13,689,1
3956,3488,1070,0
3957,2370,537,0
3958,722,11,0
3959,625,203,0
3960,286,25,1
3961,1248,772,0
3962,3303,965,0
3963,2935,437,0
3964,3489,819,0
3965,1476,1861,0
3966,3490,77,1
3967,625,354,1
3968,3492,1794,0
3969,3493,1929,0
3970,65,934,1
3971,621,879,0
3972,2575,169,1
3973,246,54,1
3974,3494,659,0
3975,1924,1237,0
3976,1275,1451,0
3977,905,1339,1
3978,1931,338,0
3979,1665,1615,1
3980,345,1268,0
3981,732,1222,0
3982,1686,148,1
3983,469,272,1
3984,1555,1735,0
3985,2465,556,1
3986,1590,147,1
3987,2094,1336,0
3988,3496,735,0
3989,2674,77,1
3990,1645,1239,1
3991,3498,80,1
3992,174,2034,0
3993,2177,396,0
3994,896,1813,0
3995,927,478,0
3996,2269,356,1
3997,1450,138,1
3998,2477,87,1
3999,3305,1494,1
4000,3501,1591,1
4001,613,510,0
4002,3503,850,0
4003,138,254,0
4004,3387,2036,1
4005,3504,149,1
4006,662,800,1
4007,1907,2024,0
4008,1619,947,0
4009,1681,378,1
4010,460,847,1
4011,1305,1823,0
4012,3511,2000,0
4013,3512,914,1
4014,3513,675,1
4015,1543,148,1
4016,100,1670,1
4017,595,194,1
4018,1884,807,1
4019,490,194,1
4020,649,29,1
4021,1007,1085,1
4022,1613,396,1
4023,3516,464,1
4024,3030,1927,1
4025,65,449,1
4026,2591,67,1
4027,3518,1150,0
4028,2446,1701,0
4029,3519,1913,0
4030,1766,77,1
4031,3183,233,1
4032,631,2038,1
4033,762,334,1
4034,1997,799,0
4035,1442,1359,0
4036,1485,1892,1
4037,595,130,1
4038,1542,237,1
4039,2475,577,1
4040,1209,1752,0
4041,3522,1697,0
4042,1431,18,1
4043,3525,254,0
4044,267,67,1
4045,529,1728,1
4046,1733,448,1
4047,2726,706,0
4048,2200,77,1
4049,1966,1085,0
4050,995,465,0
4051,3146,56,0
4052,3484,1735,0
4053,1052,401,1
4054,1891,847,1
4055,2969,475,1
4056,1978,238,0
4057,1103,443,1
4058,1665,29,1
4059,3404,1075,0
4060,2017,1769,1
4061,1473,29,1
4062,65,1604,1
4063,482,67,1
4064,2955,493,0
4065,2267,291,0
4066,2550,1799,0
4067,853,1638,0
4068,1313,694,1
4069,518,1548,1
4070,656,1970,0
4071,995,921,0
4072,715,1935,0
4073,166,998,1
4074,2721,509,1
4075,1078,37,1
4076,1052,1982,0
4077,583,989,1
4078,901,1642,0
4079,46,1723,0
4080,1926,149,1
4081,956,1762,0
4082,2392,125,1
4083,2921,1268,0
4084,3530,1004,0
4085,2776,511,0
4086,1716,845,0
4087,2419,1401,0
4088,3532,1640,0
4089,706,641,0
4090,997,366,0
4091,701,694,0
4092,1450,325,0
4093,1462,842,0
4094,3457,18,0
4095,2562,1152,1
4096,3533,573,0
4097,336,426,0
4098,3240,518,1
4099,1244,90,1
4100,1384,29,1
4101,2894,240,0
4102,3534,880,1
4103,937,457,1
4104,1536,1707,0
4105,1426,269,1
4106,3536,1295,0
4107,2218,148,1
4108,246,899,0
4109,1442,253,1
4110,1450,1018,1
4111,613,1692,0
4112,65,1457,1
4113,230,727,1
4114,3456,787,0
4115,1817,880,1
4116,2471,29,1
4117,777,464,1
4118,3460,807,0
4119,1884,67,1
4120,2538,1987,0
4121,2605,208,1
4122,820,322,1
4123,2939,16,0
4124,989,1995,1
4125,721,1903,0
4126,1558,2043,0
4127,3139,470,0
4128,1249,318,0
4129,872,392,0
4130,3156,204,0
4131,1774,2044,1
4132,2343,970,0
4133,3539,613,0
4134,950,711,1
4135,512,738,1
4136,3540,1468,0
4137,3541,1149,0
4138,424,67,1
4139,3476,2034,1
4140,1900,952,1
4141,2244,566,1
4142,362,983,0
4143,3543,373,0
4144,3544,273,1
4145,3545,1825,0
4146,65,271,1
4147,688,889,0
4148,595,868,1
4149,1766,914,1
4150,988,1781,0
4151,3546,1056,0
4152,3547,297,0
4153,3549,230,0
4154,1127,921,0
4155,1174,2047,0
4156,3550,111,1
4157,2637,322,0
4158,3551,700,0
4159,2135,443,1
4160,2527,1273,0
4161,3552,115,1
4162,1516,296,1
4163,2517,288,0
4164,951,734,0
4165,3246,1245,0
4166,3190,187,0
4167,1775,67,1
4168,480,1095,0
4169,1139,853,0
4170,1530,1591,0
4171,846,866,0
4172,2970,449,0
4173,1078,835,1
4174,2463,2048,0
4175,589,550,1
4176,2349,757,1
4177,3554,208,1
4178,295,1972,0
4179,2759,1029,0
4180,423,1297,0
4181,3555,80,1
4182,71,1932,1
4183,2324,1008,0
4184,65,1707,1
4185,103,796,0
4186,1618,54,0
4187,3023,810,0
4188,1618,103,1
4189,3559,683,0
4190,1770,1703,0
4191,2741,565,1
4192,2171,575,0
4193,3492,1926,0
4194,1241,108,0
4195,916,77,1
4196,3490,1746,1
4197,3561,11,1
4198,84,1148,0
4199,3562,100,1
4200,2305,77,1
4201,3347,448,1
4202,1267,2052,0
4203,2923,1934,0
4204,2188,300,0
4205,3031,165,0
4206,3532,1875,1
4207,420,550,1
4208,3202,1013,0
4209,3565,380,1
4210,286,1372,1
4211,2706,80,1
4212,1272,729,0
4213,79,666,0
4214,2318,1019,0
4215,2923,77,1
4216,759,445,1
4217,2311,77,1
4218,1694,1914,0
4219,3105,1166,0
4220,3567,1662,0
4221,3318,1895,1
4222,3568,1675,0
4223,3056,1660,0
4224,69,405,1
4225,35,110,0
4226,1555,2053,0
4227,3569,625,1
4228,414,174,1
4229,123,34,0
4230,3189,1485,0
4231,3273,714,0
4232,2753,148,1
4233,433,2054,0
4234,392,118,1
4235,383,1944,0
4236,2613,405,1
4237,2371,144,1
4238,717,1487,1
4239,2165,118,1
4240,1450,426,1
4241,3571,178,1
4242,3572,1866,0
4243,861,716,0
4244,3326,1186,0
4245,166,130,1
4246,1392,1185,1
4247,1536,108,0
4248,3573,2055,0
4249,735,1752,1
4250,3574,645,0
4251,1886,334,0
4252,2627,66,0
4253,2878,77,1
4254,90,339,1
4255,3577,677,1
4256,962,628,1
4257,1553,1242,0
4258,1544,323,0
4259,2282,148,1
4260,3489,736,1
4261,65,1054,1
4262,3578,161,1
4263,3580,2056,0
4264,2347,1194,0
4265,3581,1414,0
4266,1219,148,1
4267,1476,77,1
4268,1313,77,1
4269,2827,1926,0
4270,3490,1436,0
4271,3197,662,1
4272,3585,1309,1
4273,3586,1790,0
4274,1098,2014,0
4275,1219,147,1
4276,474,611,1
4277,808,1323,1
4278,2425,854,1
4279,1808,148,1
4280,1665,86,0
4281,511,1510,1
4282,1283,118,1
4283,2055,87,1
4284,1896,1341,0
4285,2853,208,0
4286,3588,178,0
4287,873,426,1
4288,121,1758,0
4289,3407,1191,0
4290,3015,354,0
4291,255,732,1
4292,962,998,1
4293,1766,1995,0
4294,884,1776,1
4295,1198,556,0
4296,2274,412,1
4297,2787,2058,0
4298,767,1595,0
4299,2634,29,1
4300,3053,43,0
4301,1245,405,1
4302,3595,1630,0
4303,2242,417,1
4304,915,1277,0
4305,246,1346,1
4306,3358,80,0
4307,3407,77,1
4308,3597,854,1
4309,1450,192,1
4310,3599,29,1
4311,3600,1264,0
4312,363,118,1
4313,3066,1026,0
4314,3601,1626,1
4315,594,1517,1
4316,846,125,1
4317,2612,308,0
4318,2671,801,0
4319,3604,235,1
4320,279,1469,0
4321,3012,1374,1
4322,2437,2060,0
4323,260,84,1
4324,231,614,0
4325,864,414,0
4326,2713,1484,0
4327,3605,2061,0
4328,3567,565,1
4329,822,554,0
4330,3160,5,0
4331,2456,867,0
4332,3606,1133,1
4333,3044,833,1
4334,3607,1664,0
4335,3267,1616,0
4336,603,148,1
4337,1931,815,0
4338,3397,1327,1
4339,2430,2043,1
4340,188,1218,0
4341,3475,372,1
4342,3062,18,1
4343,1580,245,0
4344,3033,1681,0
4345,679,2063,0
4346,3468,1387,0
4347,2645,566,1
4348,1369,1737,0
4349,3610,407,0
4350,1107,169,1
4351,3613,239,0
4352,717,575,1
4353,1834,256,0
4354,2585,247,0
4355,1264,1077,0
4356,183,1,1
4357,3004,939,0
4358,1583,1893,0
4359,3616,67,1
4360,2392,148,1
4361,2430,2065,1
4362,497,278,1
4363,815,1855,0
4364,246,32,1
4365,3617,1377,0
4366,901,1306,0
4367,1674,1881,0
4368,2131,48,1
4369,2031,1733,0
4370,882,1444,0
4371,3619,1305,0
4372,1388,1918,0
4373,3102,1061,0
4374,123,148,1
4375,466,634,0
4376,2272,1909,0
4377,3622,566,1
4378,1750,1385,1
4379,237,2066,0
4380,3623,735,0
4381,2137,1893,0
4382,2028,147,1
4383,3409,80,1
4384,2017,2067,0
4385,3624,208,1
4386,2248,1827,0
4387,108,1088,0
4388,1646,78,0
4389,3627,1692,1
4390,1266,524,1
4391,3629,1614,0
4392,3062,77,1
4393,1994,980,0
4394,2722,1110,0
4395,2717,313,0
4396,2162,170,0
4397,1769,1154,0
4398,807,1240,0
4399,969,462,0
4400,3134,356,1
4401,765,18,1
4402,3634,938,1
4403,63,1007,1
4404,230,998,1
4405,257,1917,0
4406,1590,10,1
4407,3423,1069,0
4408,247,1376,0
4409,2637,1496,0
4410,588,1879,0
4411,1921,1180,0
4412,717,51,1
4413,1495,657,0
4414,3638,1457,0
4415,1787,148,1
4416,884,547,1
4417,756,388,0
4418,578,550,1
4419,3641,1454,0
4420,1219,55,1
4421,6,161,1
4422,3642,1116,1
4423,665,29,1
4424,63,1231,0
4425,350,1108,0
4426,1709,2013,0
4427,3395,505,1
4428,365,73,1
4429,2236,170,0
4430,3645,234,0
4431,3624,882,0
4432,858,1926,1
4433,3647,1664,0
4434,2635,414,0
4435,515,1410,0
4436,789,1190,0
4437,1882,1664,1
4438,843,505,1
4439,942,460,1
4440,2816,116,1
4441,808,1439,1
4442,3650,405,1
4443,1189,1727,1
4444,3533,851,0
4445,3396,375,0
4446,1525,774,0
4447,3073,1089,0
4448,492,414,0
4449,735,877,1
4450,1809,1600,0
4451,578,130,1
4452,3651,1626,0
4453,3652,243,0
4454,3653,1591,0
4455,32,77,1
4456,1237,811,1
4457,3652,1089,0
4458,1300,136,1
4459,735,973,1
4460,220,628,1
4461,2118,2060,0
4462,1763,138,1
4463,3469,1669,0
4464,3576,611,0
4465,3027,863,0
4466,49,868,1
4467,1135,1138,0
4468,90,378,1
4469,863,1682,0
4470,453,1601,0
4471,2100,1772,0
4472,741,116,1
4473,694,1055,1
4474,3303,1001,1
4475,2311,1036,1
4476,1884,77,1
4477,3154,3,1
4478,3655,111,1
4479,589,402,1
4480,2152,1749,1
4481,2839,961,0
4482,1062,566,1
4483,1722,77,1
4484,2525,125,1
4485,1337,309,1
4486,1979,724,1
4487,1774,941,0
4488,1329,84,1
4489,3656,801,0
4490,509,131,1
4491,34,893,1
4492,2489,1695,1
4493,1061,100,0
4494,1473,138,1
4495,3657,102,0
4496,519,1287,0
4497,3660,100,1
4498,3661,457,1
4499,3662,1847,0
4500,2756,278,0
4501,3663,111,1
4502,2079,505,1
4503,228,175,1
4504,1012,77,1
4505,717,1315,1
4506,3665,405,1
4507,1052,77,1
4508,1837,282,1
4509,3469,189,0
4510,3149,208,1
4511,677,264,0
4512,1598,84,0
4513,2573,296,1
4514,2214,1285,1
4515,2977,2072,0
4516,3434,751,0
4517,3003,698,1
4518,3155,234,0
4519,2718,351,0
4520,344,55,1
4521,3667,335,0
4522,1473,475,1
4523,1158,2073,1
4524,3668,233,0
4525,3600,1518,0
4526,803,402,1
4527,1698,1078,0
4528,2651,29,1
4529,3669,1631,0
4530,3085,1926,0
4531,1048,385,0
4532,3670,148,1
4533,3672,1753,0
4534,3035,900,0
4535,1495,2074,0
4536,3673,415,1
4537,1595,148,1
4538,2934,1409,1
4539,2452,1346,0
4540,1571,680,0
4541,308,565,1
4542,3675,1482,0
4543,3404,373,0
4544,1294,269,1
4545,1139,471,1
4546,292,807,1
4547,3678,559,1
4548,982,1437,1
4549,1864,16,1
4550,3679,816,0
4551,75,194,1
4552,469,351,1
4553,3680,1936,1
4554,1702,1061,0
4555,714,29,1
4556,3681,146,0
4557,2517,1588,0
4558,3683,163,0
4559,1571,103,1
4560,3146,433,1
4561,2014,854,1
4562,3685,454,0
4563,3686,1409,0
4564,1646,67,1
4565,706,2075,1
4566,267,833,0
4567,2293,67,1
4568,3687,1294,0
4569,1491,77,1
4570,2868,560,1
4571,323,189,1
4572,1758,2076,0
4573,1571,112,0
4574,3688,1248,0
4575,344,339,1
4576,1528,1678,1
4577,3689,972,1
4578,961,1875,1
4579,3691,1568,0
4580,1361,1187,1
4581,843,29,1
4582,2753,29,1
4583,2818,131,1
4584,1758,491,1
4585,260,704,0
4586,172,269,1
4587,3692,582,0
4588,2417,1761,1
4589,3345,199,1
4590,286,721,1
4591,892,1726,1
4592,2354,214,1
4593,288,729,0
4594,58,238,0
4595,3693,378,1
4596,251,2012,0
4597,104,2074,0
4598,510,713,0
4599,38,1917,0
4600,1208,1772,0
4601,714,67,1
4602,2769,54,0
4603,3695,186,1
4604,2926,278,0
4605,342,650,0
4606,76,339,1
4607,69,1645,0
4608,2538,971,1
4609,2318,1819,1
4610,853,1037,0
4611,3079,2024,0
4612,291,556,1
4613,63,118,1
4614,1539,29,1
4615,200,431,1
4616,345,77,1
4617,3697,1281,0
4618,1630,659,0
4619,1294,1789,0
4620,1244,293,1
4621,3698,1837,1
4622,3699,410,1
4623,1294,136,1
4624,2418,2011,0
4625,1457,366,0
4626,3597,3,0
4627,1884,84,1
4628,414,138,1
4629,2253,90,1
4630,862,149,0
4631,65,155,1
4632,1736,1614,0
4633,2088,868,1
4634,928,1444,0
4635,2561,1751,0
4636,3702,809,1
4637,1111,374,0
4638,2215,914,1
4639,3703,204,1
4640,2035,343,0
4641,1702,77,1
4642,3704,1307,0
4643,3419,1462,0
4644,286,726,1
4645,105,1609,0
4646,1491,103,1
4647,292,237,1
4648,3705,375,1
4649,3706,334,1
4650,3707,897,0
4651,2708,566,1
4652,1854,311,0
4653,3361,225,0
4654,3423,395,0
4655,257,1223,1
4656,3263,372,1
4657,1662,1071,0
4658,2433,1732,0
4659,3680,77,1
4660,1430,67,1
4661,1166,924,0
4662,391,833,0
4663,3708,1167,0
4664,1087,214,1
4665,963,84,1
4666,2282,145,0
4667,939,719,1
4668,564,219,0
4669,65,1235,1
4670,1703,1307,0
4671,2925,1959,0
4672,2617,553,0
4673,1433,633,0
4674,2896,1248,1
4675,1695,1851,1
4676,1919,1607,0
4677,2784,18,1
4678,2971,151,0
4679,252,2030,0
4680,3714,1574,1
4681,3715,1954,0
4682,665,67,1
4683,1368,340,1
4684,3453,36,1
4685,3717,1968,0
4686,389,1094,0
4687,1710,125,1
4688,3718,29,1
4689,183,2008,0
4690,1000,1898,0
4691,196,702,0
4692,1686,1961,0
4693,1638,1590,0
4694,3585,620,0
4695,1158,219,1
4696,3721,627,0
4697,3082,1039,0
4698,3203,86,1
4699,1703,1867,0
4700,2062,29,1
4701,490,475,1
4702,3722,758,0
4703,974,77,1
4704,945,1448,0
4705,803,1726,1
4706,111,1848,0
4707,1166,915,0
4708,1251,311,1
4709,1662,339,1
4710,1281,189,1
4711,2118,1223,0
4712,3724,77,1
4713,2502,1951,0
4714,1884,147,1
4715,2588,1487,0
4716,3497,1136,0
4717,2712,1374,1
4718,699,239,1
4719,1097,1669,0
4720,3727,111,1
4721,2665,1895,1
4722,3257,67,1
4723,3728,863,0
4724,1041,116,1
4725,279,296,1
4726,79,619,0
4727,2216,677,1
4728,667,1385,0
4729,1241,1362,0
4730,952,1930,1
4731,2490,974,0
4732,2287,445,0
4733,601,2081,0
4734,1684,29,1
